session,frame,grid,variant,orientation,matched,mismatched,partner
20241219_044529,20241219_044529_000015,8,full,0,-0.11163401918562103,-0.07675063449126072,20241219_044529_000054
20241219_044529,20241219_044529_000016,8,full,0,0.030259186950467618,-0.006651937017408287,20241219_044529_000046
20241219_044529,20241219_044529_000017,8,full,0,-0.2000640474198776,-0.16377333695147125,20241219_044529_000046
20241219_044529,20241219_044529_000018,8,full,0,-0.022974139856392614,0.009367226876292477,20241219_044529_000037
20241219_044529,20241219_044529_000019,8,full,0,-0.06396062525245816,-0.08280882877881701,20241219_044529_000020
20241219_044529,20241219_044529_000020,8,full,0,-0.023867067290900157,-0.03182919496485403,20241219_044529_000061
20241219_044529,20241219_044529_000021,8,full,0,-0.13441698075807787,-0.08144224480172106,20241219_044529_000007
20241219_044529,20241219_044529_000022,8,full,0,-0.027156219220976344,-0.029279214155855476,20241219_044529_000031
20241219_044529,20241219_044529_000023,8,full,0,-0.084746977118157,-0.09294324776750225,20241219_044529_000044
20241219_044529,20241219_044529_000024,8,full,0,0.04824540216008524,0.060571826092872975,20241219_044529_000012
20241219_044529,20241219_044529_000025,8,full,0,-0.04909206763171934,-0.07667887012437573,20241219_044529_000015
20241219_044529,20241219_044529_000026,8,full,0,0.09731172116920377,0.10923225013565548,20241219_044529_000039
20241219_044529,20241219_044529_000027,8,full,0,-0.02026311151633498,-0.030572825204664283,20241219_044529_000039
20241219_044529,20241219_044529_000028,8,full,0,-0.10257317833100232,-0.11838981221938134,20241219_044529_000052
20241219_044529,20241219_044529_000029,8,full,0,-0.03321092628946717,-0.06805699015580553,20241219_044529_000049
20241219_044529,20241219_044529_000030,8,full,0,0.17515594713196744,0.1496474510629096,20241219_044529_000017
20241219_044529,20241219_044529_000031,8,full,0,-0.04503811845191566,-0.058148349260183856,20241219_044529_000018
20241219_044529,20241219_044529_000032,8,full,0,0.017444418462134986,-0.04385985679520222,20241219_044529_000013
20241219_044529,20241219_044529_000033,8,full,0,-0.07189191735768202,-0.0923982265948901,20241219_044529_000027
20241219_044529,20241219_044529_000034,8,full,0,-0.12073726855123701,-0.1312953552072478,20241219_044529_000056
20241219_044529,20241219_044529_000035,8,full,0,-0.004456244708736376,-0.020205100508776677,20241219_044529_000040
20241219_044529,20241219_044529_000036,8,full,0,-0.07389823332591343,-0.053216985771004394,20241219_044529_000063
20241219_044529,20241219_044529_000037,8,full,0,-0.09648875552480711,-0.11970416857325138,20241219_044529_000036
20241219_044529,20241219_044529_000038,8,full,0,0.05034959849882222,0.02703073904800428,20241219_044529_000053
20241219_044529,20241219_044529_000039,8,full,0,-0.01792521103563389,-0.03109668601061717,20241219_044529_000042
20241219_044529,20241219_044529_000040,8,full,0,0.01787398029925819,0.008287886966768776,20241219_044529_000059
20241219_044529,20241219_044529_000041,8,full,0,-0.02516099384692952,-0.018851307648074092,20241219_044529_000024
20241219_044529,20241219_044529_000042,8,full,0,0.03837575514623267,0.02693502141117206,20241219_044529_000032
20241219_044529,20241219_044529_000043,8,full,0,0.13729346505125614,0.14599575345141635,20241219_044529_000023
20241219_044529,20241219_044529_000044,8,full,0,0.16075402723865856,0.07028740284106304,20241219_044529_000029
20241219_044529,20241219_044529_000045,8,full,0,0.03779659104802833,0.035188314814308265,20241219_044529_000041
20241219_044529,20241219_044529_000046,8,full,0,0.005657256769138405,0.006696110942984546,20241219_044529_000009
20241219_044529,20241219_044529_000047,8,full,0,0.047468560816679106,0.05232615286273954,20241219_044529_000010
20241219_044529,20241219_044529_000048,8,full,0,-0.027500787314793024,-0.002659428868496076,20241219_044529_000021
20241219_044529,20241219_044529_000049,8,full,0,-0.030026239992742204,-0.05765380259513687,20241219_044529_000028
20241219_044529,20241219_044529_000050,8,full,0,0.0018636894748865114,0.006618857961673451,20241219_044529_000048
20241219_044529,20241219_044529_000051,8,full,0,0.01554502814336768,0.041887321021138034,20241219_044529_000000
20241219_044529,20241219_044529_000052,8,full,0,0.07392679949235266,0.0063608329180595835,20241219_044529_000019
20241219_044529,20241219_044529_000053,8,full,0,-0.0180869966751372,-0.020762394576317216,20241219_044529_000057
20241219_044529,20241219_044529_000054,8,full,0,-0.12426122292583425,-0.14895523618285486,20241219_044529_000008
20241219_044529,20241219_044529_000055,8,full,0,-0.11005536223987156,-0.16380308280921066,20241219_044529_000014
20241219_044529,20241219_044529_000056,8,full,0,-0.019414620129334332,-0.023757834608955253,20241219_044529_000062
20241219_044529,20241219_044529_000057,8,full,0,-0.0013954823053483865,0.0069191109919787665,20241219_044529_000002
20241219_044529,20241219_044529_000058,8,full,0,0.07235843018147943,0.055066249061992624,20241219_044529_000055
20241219_044529,20241219_044529_000059,8,full,0,0.013696015658577579,0.05766371348750579,20241219_044529_000033
20241219_044529,20241219_044529_000060,8,full,0,0.13496110838210937,0.04270443337579008,20241219_044529_000005
20241219_044529,20241219_044529_000061,8,full,0,-0.04653271204534231,-0.05317896136885213,20241219_044529_000051
20241219_044529,20241219_044529_000062,8,full,0,0.018163905560440424,0.037174272965346596,20241219_044529_000004
20241219_044529,20241219_044529_000063,8,full,0,0.0033936649516528397,-0.05869947422557406,20241219_044529_000060
20241219_050046,20241219_050046_000000,8,full,0,-0.06370014767230321,-0.078862157322394,20241219_050046_000013
20241219_050046,20241219_050046_000001,8,full,0,0.030065190486643283,0.023510571753203344,20241219_050046_000021
20241219_050046,20241219_050046_000002,8,full,0,-0.15879081156123034,-0.1496141072411575,20241219_050046_000063
20241219_050046,20241219_050046_000003,8,full,0,-0.06520794468368422,-0.12359807018560025,20241219_050046_000036
20241219_050046,20241219_050046_000004,8,full,0,0.026412076171568145,0.004937161212115522,20241219_050046_000052
20241219_050046,20241219_050046_000005,8,full,0,-0.12743059081496036,-0.0672136817721951,20241219_050046_000017
20241219_050046,20241219_050046_000006,8,full,0,0.031305743585533584,0.02027795073991281,20241219_050046_000033
20241219_050046,20241219_050046_000007,8,full,0,-0.007342540785126994,0.006799396832122932,20241219_050046_000000
20241219_050046,20241219_050046_000008,8,full,0,-0.024807310080211576,-0.04233601193290123,20241219_050046_000018
20241219_050046,20241219_050046_000009,8,full,0,-0.07489380000884638,-0.07009622225102123,20241219_050046_000035
20241219_050046,20241219_050046_000010,8,full,0,0.07446199080341308,0.030830303564825513,20241219_050046_000027
20241219_050046,20241219_050046_000011,8,full,0,-0.03624267340169479,0.004413678190943904,20241219_050046_000034
20241219_050046,20241219_050046_000012,8,full,0,0.04248345742586985,0.057192709454941655,20241219_050046_000011
20241219_050046,20241219_050046_000013,8,full,0,0.10211210154101685,0.06563081869632477,20241219_050046_000016
20241219_050046,20241219_050046_000014,8,full,0,0.036342981846264284,-0.02062841478854126,20241219_050046_000047
20241219_050046,20241219_050046_000015,8,full,0,0.01589031371060401,-0.020453781146718517,20241219_050046_000053
20241219_050046,20241219_050046_000016,8,full,0,-0.09521074169687753,-0.10541598903901732,20241219_050046_000004
20241219_050046,20241219_050046_000017,8,full,0,-0.10886034353142632,-0.08483359815791021,20241219_050046_000054
20241219_050046,20241219_050046_000018,8,full,0,0.008959359432178281,-0.01140972909549432,20241219_050046_000042
20241219_050046,20241219_050046_000019,8,full,0,-0.006984271464507433,0.009674397554849628,20241219_050046_000010
20241219_050046,20241219_050046_000020,8,full,0,0.08237936980298231,0.05491879862473261,20241219_050046_000023
20241219_050046,20241219_050046_000021,8,full,0,0.0259409370601634,0.012691072912749101,20241219_050046_000014
20241219_050046,20241219_050046_000022,8,full,0,-0.01324199879025824,0.022213821873676876,20241219_050046_000032
20241219_050046,20241219_050046_000023,8,full,0,0.032070490275646235,0.08430454982235032,20241219_050046_000019
20241219_050046,20241219_050046_000024,8,full,0,-0.051905869744981764,-0.03775425476736359,20241219_050046_000037
20241219_050046,20241219_050046_000025,8,full,0,0.09820644046784821,0.1266207797531985,20241219_050046_000041
20241219_050046,20241219_050046_000026,8,full,0,0.025950950346209808,0.029503916880307946,20241219_050046_000015
20241219_050046,20241219_050046_000027,8,full,0,0.01529600478934789,0.030140591369347408,20241219_050046_000028
20241219_050046,20241219_050046_000028,8,full,0,0.014463833397903927,0.013423615129906611,20241219_050046_000051
20241219_050046,20241219_050046_000029,8,full,0,0.017537464605443646,0.03739444254406284,20241219_050046_000025
20241219_050046,20241219_050046_000030,8,full,0,0.01557861691816693,0.004437690344245543,20241219_050046_000057
20241219_050046,20241219_050046_000031,8,full,0,-0.03644464156505182,-0.048368422384981034,20241219_050046_000012
20241219_050046,20241219_050046_000032,8,full,0,0.13232815885752588,0.13948002549162364,20241219_050046_000048
20241219_050046,20241219_050046_000033,8,full,0,-0.09620067281964358,-0.10263088765905971,20241219_050046_000040
20241219_050046,20241219_050046_000034,8,full,0,-0.0653432446205775,-0.07262184215837354,20241219_050046_000020
20241219_050046,20241219_050046_000035,8,full,0,-0.08501129555001787,-0.07811008566223585,20241219_050046_000008
20241219_050046,20241219_050046_000036,8,full,0,-0.07923859442667293,-0.10490019291775345,20241219_050046_000046
20241219_050046,20241219_050046_000037,8,full,0,0.06323281644782709,0.06175732744711678,20241219_050046_000001
20241219_050046,20241219_050046_000038,8,full,0,-0.026294210343009567,-0.018095697148601195,20241219_050046_000049
20241219_050046,20241219_050046_000039,8,full,0,0.03993636606673112,0.01365337901563603,20241219_050046_000062
20241219_050046,20241219_050046_000040,8,full,0,-0.05072184573901988,-0.04170755107132281,20241219_050046_000006
20241219_050046,20241219_050046_000041,8,full,0,-0.0071021464569404795,-0.006252900486326028,20241219_050046_000003
20241219_050046,20241219_050046_000042,8,full,0,0.07139595934100819,0.10005948733197874,20241219_050046_000050
20241219_050046,20241219_050046_000043,8,full,0,-0.01965838739063547,-0.033046955778480415,20241219_050046_000024
20241219_050046,20241219_050046_000044,8,full,0,-0.08480506260787739,-0.11039830283068636,20241219_050046_000029
20241219_050046,20241219_050046_000045,8,full,0,-0.023749676081288532,-0.049670744887632734,20241219_050046_000039
20241219_050046,20241219_050046_000046,8,full,0,-0.01976338169265401,-0.019487879460186625,20241219_050046_000061
20241219_050046,20241219_050046_000047,8,full,0,-0.10369788222546035,-0.03337574366532202,20241219_050046_000059
20241219_050046,20241219_050046_000048,8,full,0,0.07437274533944375,0.024250975541202507,20241219_050046_000022
20241219_050046,20241219_050046_000049,8,full,0,-0.026623137917148862,-0.07549799713950896,20241219_050046_000058
20241219_050046,20241219_050046_000050,8,full,0,0.06842468611899531,0.07530024140335247,20241219_050046_000044
20241219_050046,20241219_050046_000051,8,full,0,0.15167455497027704,0.0858055464325722,20241219_050046_000043
20241219_050046,20241219_050046_000052,8,full,0,0.03385456088937234,0.015312565565084632,20241219_050046_000005
20241219_050046,20241219_050046_000053,8,full,0,-0.045636502138431685,-0.018192970929599917,20241219_050046_000045
20241219_050046,20241219_050046_000054,8,full,0,-0.037341007133366216,-0.02826716052165996,20241219_050046_000038
20241219_050046,20241219_050046_000055,8,full,0,-0.06878170368788152,-0.06665574884954785,20241219_050046_000056
20241219_050046,20241219_050046_000056,8,full,0,-0.035288634565584794,-0.029813177935029658,20241219_050046_000031
20241219_050046,20241219_050046_000057,8,full,0,0.0636828758454759,0.062246676861098006,20241219_050046_000031
20241219_050046,20241219_050046_000058,8,full,0,0.06657143650324178,0.08421612523574352,20241219_050046_000009
20241219_050046,20241219_050046_000059,8,full,0,0.03407025706099421,0.07328919503193514,20241219_050046_000026
20241219_050046,20241219_050046_000060,8,full,0,-0.13126715639398853,-0.10954615286998741,20241219_050046_000030
20241219_050046,20241219_050046_000061,8,full,0,-0.04565364711101727,-0.03923196624716655,20241219_050046_000002
20241219_050046,20241219_050046_000062,8,full,0,-0.01594878707818742,-0.056636858248244694,20241219_050046_000060
20241219_050046,20241219_050046_000063,8,full,0,0.05966533623071959,0.03524779856532508,20241219_050046_000007
20241219_050648,20241219_050648_000000,8,full,0,0.09662475369698859,0.08239801996314998,20241219_050648_000017
20241219_050648,20241219_050648_000001,8,full,0,0.03893334214473483,0.047646820938675734,20241219_050648_000030
20241219_050648,20241219_050648_000002,8,full,0,-0.046169355082674786,-0.02298281270257621,20241219_050648_000035
20241219_050648,20241219_050648_000003,8,full,0,0.03685115001742521,0.05444251021228832,20241219_050648_000043
20241219_050648,20241219_050648_000004,8,full,0,0.14523658113041402,0.13616461408225175,20241219_050648_000039
20241219_050648,20241219_050648_000005,8,full,0,-0.02337013419396343,0.00818142879475421,20241219_050648_000022
20241219_050648,20241219_050648_000006,8,full,0,-0.0451660184582976,-0.06973543164965701,20241219_050648_000018
20241219_050648,20241219_050648_000007,8,full,0,0.04046040140093956,0.0242646213133025,20241219_050648_000055
20241219_050648,20241219_050648_000008,8,full,0,-0.021656668142350798,-0.0024526711302903306,20241219_050648_000038
20241219_050648,20241219_050648_000009,8,full,0,0.041986325683650634,0.052041916010648503,20241219_050648_000012
20241219_050648,20241219_050648_000010,8,full,0,-0.01715781911320179,-0.032518896508351706,20241219_050648_000020
20241219_050648,20241219_050648_000011,8,full,0,0.06183697766491316,0.06102240511047152,20241219_050648_000046
20241219_050648,20241219_050648_000012,8,full,0,-0.025255715498319644,-0.026491212219428437,20241219_050648_000034
20241219_050648,20241219_050648_000013,8,full,0,-0.01981475912111312,0.020003217676513817,20241219_050648_000028
20241219_050648,20241219_050648_000014,8,full,0,-0.11229862609206154,-0.13344781828400196,20241219_050648_000054
20241219_050648,20241219_050648_000015,8,full,0,0.032215083928060266,0.07961921037639329,20241219_050648_000011
20241219_050648,20241219_050648_000016,8,full,0,0.058217603418459656,0.05214611172581365,20241219_050648_000058
20241219_050648,20241219_050648_000017,8,full,0,0.05598139354226627,0.07041315157165373,20241219_050648_000008
20241219_050648,20241219_050648_000018,8,full,0,-0.03666450743132108,-0.04014534634845398,20241219_050648_000010
20241219_050648,20241219_050648_000019,8,full,0,-0.03543391464269496,-0.017206409446823168,20241219_050648_000015
20241219_050648,20241219_050648_000020,8,full,0,-0.0036423924491386836,-0.028103214618023297,20241219_050648_000025
20241219_050648,20241219_050648_000021,8,full,0,-0.000790720076009078,0.0038344522543462636,20241219_050648_000041
20241219_050648,20241219_050648_000022,8,full,0,-0.050724213373879855,-0.025315913686180677,20241219_050648_000021
20241219_050648,20241219_050648_000023,8,full,0,0.01883987878293743,0.06246217248162477,20241219_050648_000029
20241219_050648,20241219_050648_000024,8,full,0,-0.11121940388346767,-0.12897867836667895,20241219_050648_000048
20241219_050648,20241219_050648_000025,8,full,0,0.026585285090236933,-0.0025802489287098315,20241219_050648_000000
20241219_050648,20241219_050648_000026,8,full,0,0.14871417899202846,0.13900101288488506,20241219_050648_000023
20241219_050648,20241219_050648_000027,8,full,0,0.11168465458228989,0.09752282314744336,20241219_050648_000056
20241219_050648,20241219_050648_000028,8,full,0,-0.049841879784579546,-0.05502769854719619,20241219_050648_000024
20241219_050648,20241219_050648_000029,8,full,0,0.036148856434381864,0.03871365845638125,20241219_050648_000049
20241219_050648,20241219_050648_000030,8,full,0,-0.005853363006785993,-0.08610112541520658,20241219_050648_000003
20241219_050648,20241219_050648_000031,8,full,0,0.03588232402074213,0.08429557142390369,20241219_050648_000060
20241219_050648,20241219_050648_000032,8,full,0,0.03411587268470428,-0.004337129883756304,20241219_050648_000052
20241219_050648,20241219_050648_000033,8,full,0,0.020340278226225254,0.01822622550777286,20241219_050648_000006
20241219_050648,20241219_050648_000034,8,full,0,0.05567484653289803,0.03843712953677015,20241219_050648_000047
20241219_050648,20241219_050648_000035,8,full,0,-0.016255463761014246,-0.027942745258015905,20241219_050648_000037
20241219_050648,20241219_050648_000036,8,full,0,0.01696192032284233,-0.007345550866743776,20241219_050648_000062
20241219_050648,20241219_050648_000037,8,full,0,-0.1524718627186185,-0.12306547932301116,20241219_050648_000027
20241219_050648,20241219_050648_000038,8,full,0,-0.03481586862755054,-0.025153051742399873,20241219_050648_000009
20241219_050648,20241219_050648_000039,8,full,0,-0.01338269301866892,-0.038680773050119424,20241219_050648_000007
20241219_050648,20241219_050648_000040,8,full,0,0.038396896332689244,0.03134684439095678,20241219_050648_000019
20241219_050648,20241219_050648_000041,8,full,0,-0.039626481340474494,-0.028138356831563738,20241219_050648_000063
20241219_050648,20241219_050648_000042,8,full,0,-0.04533777899081929,-0.07223702940559444,20241219_050648_000026
20241219_050648,20241219_050648_000043,8,full,0,-0.02378959715589053,0.025135632417096057,20241219_050648_000053
20241219_050648,20241219_050648_000044,8,full,0,-0.06622836339609421,-0.06465440197863014,20241219_050648_000032
20241219_050648,20241219_050648_000045,8,full,0,0.019869977024913995,-0.00919700625380214,20241219_050648_000032
20241219_050648,20241219_050648_000046,8,full,0,0.020928766067621663,0.03142022084656119,20241219_050648_000061
20241219_050648,20241219_050648_000047,8,full,0,-0.016345742323706707,-0.048399017134723867,20241219_050648_000005
20241219_050648,20241219_050648_000048,8,full,0,-0.08487543104209687,-0.07342357916139956,20241219_050648_000014
20241219_050648,20241219_050648_000049,8,full,0,0.054575574949332954,0.044890326634894985,20241219_050648_000013
20241219_050648,20241219_050648_000050,8,full,0,0.007825641397978533,0.02173991404457727,20241219_050648_000051
20241219_050648,20241219_050648_000051,8,full,0,0.003481672363143969,0.044889732053356717,20241219_050648_000036
20241219_050648,20241219_050648_000052,8,full,0,0.05901990272730736,-0.0054281977153537555,20241219_050648_000042
20241219_050648,20241219_050648_000053,8,full,0,0.03865735419657084,0.043751951527531065,20241219_050648_000033
20241219_050648,20241219_050648_000054,8,full,0,0.07110821340336221,0.10515568311945746,20241219_050648_000001
20241219_050648,20241219_050648_000055,8,full,0,-0.024319116002852175,-0.004393196491374309,20241219_050648_000016
20241219_050648,20241219_050648_000056,8,full,0,0.012637886280951116,0.02317509591505276,20241219_050648_000031
20241219_050648,20241219_050648_000057,8,full,0,-0.01774360687590704,-0.06718511789841973,20241219_050648_000059
20241219_050648,20241219_050648_000058,8,full,0,-0.06520365302873272,-0.04527538070795518,20241219_050648_000057
20241219_050648,20241219_050648_000059,8,full,0,0.029007799688590113,0.024907129445185333,20241219_050648_000002
20241219_050648,20241219_050648_000060,8,full,0,0.01106058946557587,-0.026597305346530025,20241219_050648_000004
20241219_050648,20241219_050648_000061,8,full,0,0.07503785869763047,0.08229400221426698,20241219_050648_000040
20241219_050648,20241219_050648_000062,8,full,0,0.06100479190261138,-0.002569455243549512,20241219_050648_000050
20241219_050648,20241219_050648_000063,8,full,0,0.07984680544607431,0.040784235808654506,20241219_050648_000045
20241219_051150,20241219_051150_000000,8,full,0,0.050534520252208635,0.004883436050227054,20241219_051150_000048
20241219_051150,20241219_051150_000001,8,full,0,0.1280041086354227,0.10192257049902372,20241219_051150_000025
20241219_051150,20241219_051150_000002,8,full,0,0.04150776267445857,0.05933335074999254,20241219_051150_000028
20241219_051150,20241219_051150_000003,8,full,0,0.014532602330153993,0.03417193260910524,20241219_051150_000039
20241219_051150,20241219_051150_000004,8,full,0,-0.04142213746670166,-0.05289192212243016,20241219_051150_000063
20241219_051150,20241219_051150_000005,8,full,0,0.11824121163011486,0.10794272968118394,20241219_051150_000049
20241219_051150,20241219_051150_000006,8,full,0,-0.08154377265322832,-0.08389895400348017,20241219_051150_000040
20241219_051150,20241219_051150_000007,8,full,0,0.07077529315451565,0.03694261110559258,20241219_051150_000037
20241219_051150,20241219_051150_000008,8,full,0,-0.005710622546003752,-0.062071140850665764,20241219_051150_000031
20241219_051150,20241219_051150_000009,8,full,0,0.030348861053746994,0.015035872031914746,20241219_051150_000045
20241219_051150,20241219_051150_000010,8,full,0,-0.020651559180953252,-0.028421782616662745,20241219_051150_000054
20241219_051150,20241219_051150_000011,8,full,0,0.04007626636813832,0.026710572156589046,20241219_051150_000019
20241219_051150,20241219_051150_000012,8,full,0,-0.04319604024749865,-0.08135197310096293,20241219_051150_000006
20241219_051150,20241219_051150_000013,8,full,0,-0.017244553505584383,-0.02353131197169341,20241219_051150_000015
20241219_051150,20241219_051150_000014,8,full,0,-0.03976156668676292,-0.05981979340295552,20241219_051150_000036
20241219_051150,20241219_051150_000015,8,full,0,0.030963991373927607,0.032689606591555266,20241219_051150_000024
20241219_051150,20241219_051150_000016,8,full,0,0.07174095574304476,0.09104979424772364,20241219_051150_000027
20241219_051150,20241219_051150_000017,8,full,0,0.04174369637842007,0.04848044078742444,20241219_051150_000032
20241219_051150,20241219_051150_000018,8,full,0,0.0570690869124486,0.06453551464205996,20241219_051150_000041
20241219_051150,20241219_051150_000019,8,full,0,-0.0962027083087893,-0.03358620269468857,20241219_051150_000010
20241219_051150,20241219_051150_000020,8,full,0,-0.011322976582518476,-0.04681964075186518,20241219_051150_000051
20241219_051150,20241219_051150_000021,8,full,0,-0.12312156084284377,-0.09569246030190111,20241219_051150_000060
20241219_051150,20241219_051150_000022,8,full,0,-0.03265382159138397,-0.031656375857606465,20241219_051150_000004
20241219_051150,20241219_051150_000023,8,full,0,-0.11873716679381796,-0.143822838123447,20241219_051150_000012
20241219_051150,20241219_051150_000024,8,full,0,0.04615276694524389,0.02869600505500332,20241219_051150_000005
20241219_051150,20241219_051150_000025,8,full,0,-0.08034494118327855,-0.06184266376652061,20241219_051150_000055
20241219_051150,20241219_051150_000026,8,full,0,0.1107245720667307,0.06614974453891025,20241219_051150_000035
20241219_051150,20241219_051150_000027,8,full,0,-0.0016241504483417296,-0.02983797487231164,20241219_051150_000017
20241219_051150,20241219_051150_000028,8,full,0,-0.08882327552186219,-0.12897831738150342,20241219_051150_000003
20241219_051150,20241219_051150_000029,8,full,0,-0.0006435251514656237,-0.0010603427244908759,20241219_051150_000002
20241219_051150,20241219_051150_000030,8,full,0,-0.06870952941428161,-0.12279254038994818,20241219_051150_000033
20241219_051150,20241219_051150_000031,8,full,0,0.012860024156846913,0.020412807852678693,20241219_051150_000058
20241219_051150,20241219_051150_000032,8,full,0,0.08728546254816844,0.02861904339725572,20241219_051150_000020
20241219_051150,20241219_051150_000033,8,full,0,-0.08200303054860991,-0.08935908003602518,20241219_051150_000034
20241219_051150,20241219_051150_000034,8,full,0,-0.011055061452956589,-0.020269932539663905,20241219_051150_000053
20241219_051150,20241219_051150_000035,8,full,0,0.0066899395418101556,-0.03647451608653001,20241219_051150_000059
20241219_051150,20241219_051150_000036,8,full,0,-0.07096023215704077,-0.10312838646839013,20241219_051150_000021
20241219_051150,20241219_051150_000037,8,full,0,0.005017897486108357,-0.016099593942151585,20241219_051150_000052
20241219_051150,20241219_051150_000038,8,full,0,0.016277616806251987,0.009958935488644552,20241219_051150_000061
20241219_051150,20241219_051150_000039,8,full,0,-0.04297909512703462,-0.07884684852018858,20241219_051150_000050
20241219_051150,20241219_051150_000040,8,full,0,-0.016598290685500793,-0.016631898581433185,20241219_051150_000008
20241219_051150,20241219_051150_000041,8,full,0,-0.11522817375960438,-0.08644876147827252,20241219_051150_000016
20241219_051150,20241219_051150_000042,8,full,0,0.03990526739330842,-0.018080141250353492,20241219_051150_000022
20241219_051150,20241219_051150_000043,8,full,0,-0.09864591235262941,-0.11074012832450786,20241219_051150_000030
20241219_051150,20241219_051150_000044,8,full,0,0.04666011616841883,0.03537590299944883,20241219_051150_000056
20241219_051150,20241219_051150_000045,8,full,0,-0.050376815020183284,-0.091468728870774,20241219_051150_000029
20241219_051150,20241219_051150_000046,8,full,0,0.09933376125080433,0.1456658880755963,20241219_051150_000011
20241219_051150,20241219_051150_000047,8,full,0,0.00595281114556757,-0.010759571872107646,20241219_051150_000009
20241219_051150,20241219_051150_000048,8,full,0,-0.03549492540725569,0.002682341033231684,20241219_051150_000014
20241219_051150,20241219_051150_000049,8,full,0,-0.0166083694299942,-0.0306449917259511,20241219_051150_000038
20241219_051150,20241219_051150_000050,8,full,0,-0.08189118722656274,-0.05181650767125676,20241219_051150_000001
20241219_051150,20241219_051150_000051,8,full,0,0.019788404800122422,0.03395493571219871,20241219_051150_000044
20241219_051150,20241219_051150_000052,8,full,0,-0.0380127802674529,-0.025512184223700676,20241219_051150_000023
20241219_051150,20241219_051150_000053,8,full,0,0.014966154531330862,-0.005169982072473285,20241219_051150_000018
20241219_051150,20241219_051150_000054,8,full,0,-0.02618517416663435,-0.04878955908970839,20241219_051150_000062
20241219_051150,20241219_051150_000055,8,full,0,-0.06987826020407545,-0.1024652524314526,20241219_051150_000047
20241219_051150,20241219_051150_000056,8,full,0,0.06033143283825435,0.051508199696877366,20241219_051150_000007
20241219_051150,20241219_051150_000057,8,full,0,0.036735045954783,0.05338969773757768,20241219_051150_000046
20241219_051150,20241219_051150_000058,8,full,0,0.09212165974259655,0.13161844448840734,20241219_051150_000046
20241219_051150,20241219_051150_000059,8,full,0,0.028933623260067407,0.012652687776483892,20241219_051150_000043
20241219_051150,20241219_051150_000060,8,full,0,0.03854003156218653,-0.002163052054125226,20241219_051150_000042
20241219_051150,20241219_051150_000061,8,full,0,-0.046929034194165636,-0.0587587029211871,20241219_051150_000013
20241219_051150,20241219_051150_000062,8,full,0,0.024127174814833428,0.003836183152336766,20241219_051150_000000
20241219_051150,20241219_051150_000063,8,full,0,0.174249647557539,0.18168646619410747,20241219_051150_000026
20241219_051629,20241219_051629_000000,8,full,0,-0.058140868374242476,-0.0858882192187042,20241219_051629_000002
20241219_051629,20241219_051629_000001,8,full,0,-0.06330347828547939,-0.1053851967438172,20241219_051629_000034
20241219_051629,20241219_051629_000002,8,full,0,-0.07389093518613953,-0.0555406513478259,20241219_051629_000029
20241219_051629,20241219_051629_000003,8,full,0,0.11780084868302095,0.114053095693491,20241219_051629_000058
20241219_051629,20241219_051629_000004,8,full,0,-0.013159713991645313,-0.007440904789809351,20241219_051629_000008
20241219_051629,20241219_051629_000005,8,full,0,0.049844936352169904,0.014618780143842136,20241219_051629_000039
20241219_051629,20241219_051629_000006,8,full,0,-0.0013942216278846713,0.007890392219722403,20241219_051629_000031
20241219_051629,20241219_051629_000007,8,full,0,0.0078123498993106074,-0.0323218189201455,20241219_051629_000038
20241219_051629,20241219_051629_000008,8,full,0,-0.03305623716056206,-0.10822672137375845,20241219_051629_000044
20241219_051629,20241219_051629_000009,8,full,0,0.020113215388220862,0.02061305032771688,20241219_051629_000048
20241219_051629,20241219_051629_000010,8,full,0,0.056173516050988054,0.05256265263694484,20241219_051629_000062
20241219_051629,20241219_051629_000011,8,full,0,-0.021018106848077128,-0.06753873476266616,20241219_051629_000021
20241219_051629,20241219_051629_000012,8,full,0,-0.06479999259568146,-0.034859770676901186,20241219_051629_000001
20241219_051629,20241219_051629_000013,8,full,0,0.06247046272402448,0.019781831201454953,20241219_051629_000063
20241219_051629,20241219_051629_000014,8,full,0,-0.007176869136808701,-0.03127192925964321,20241219_051629_000057
20241219_051629,20241219_051629_000015,8,full,0,-0.05448561244735844,-0.08861346667644211,20241219_051629_000042
20241219_051629,20241219_051629_000016,8,full,0,-0.04285950471656844,-0.004846214566245122,20241219_051629_000035
20241219_051629,20241219_051629_000017,8,full,0,-0.05472411273085778,-0.05701339708728678,20241219_051629_000004
20241219_051629,20241219_051629_000018,8,full,0,0.013016177165594564,0.0076567369437550254,20241219_051629_000016
20241219_051629,20241219_051629_000019,8,full,0,-0.13875989846660902,-0.16494245614460212,20241219_051629_000010
20241219_051629,20241219_051629_000020,8,full,0,-0.004076760368574341,-0.009733668964198847,20241219_051629_000041
20241219_051629,20241219_051629_000021,8,full,0,0.0722736510554033,0.055737162789105614,20241219_051629_000032
20241219_051629,20241219_051629_000022,8,full,0,-0.08419231068238553,-0.05387998552546027,20241219_051629_000043
20241219_051629,20241219_051629_000023,8,full,0,-0.04605101528823776,-0.017099985215709934,20241219_051629_000061
20241219_051629,20241219_051629_000024,8,full,0,0.0019356701958331464,0.000701089020991604,20241219_051629_000049
20241219_051629,20241219_051629_000025,8,full,0,-0.13681344642411417,-0.15529125033590482,20241219_051629_000046
20241219_051629,20241219_051629_000026,8,full,0,0.05251410137795412,-0.013617069813205209,20241219_051629_000036
