timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/07 23:08:00.593, 28433 MiB, 81920 MiB, 8 %, 82.71 W, 46
2026/09/07 23:08:30.595, 28433 MiB, 81920 MiB, 81 %, 200.35 W, 51
2026/09/07 23:09:00.596, 28433 MiB, 81920 MiB, 0 %, 83.14 W, 45
2026/09/07 23:09:30.597, 28433 MiB, 81920 MiB, 82 %, 271.99 W, 51
2026/09/07 23:10:00.599, 28433 MiB, 81920 MiB, 0 %, 67.08 W, 44
2026/09/07 23:10:30.600, 28433 MiB, 81920 MiB, 0 %, 67.15 W, 44
2026/09/07 23:11:00.603, 28433 MiB, 81920 MiB, 74 %, 320.77 W, 51
2026/09/07 23:11:30.608, 28433 MiB, 81920 MiB, 76 %, 84.84 W, 46
2026/09/07 23:12:00.609, 28433 MiB, 81920 MiB, 4 %, 82.45 W, 46
2026/09/07 23:12:30.611, 28433 MiB, 81920 MiB, 30 %, 277.04 W, 53
2026/09/07 23:13:00.612, 28433 MiB, 81920 MiB, 42 %, 84.51 W, 47
2026/09/07 23:13:30.613, 28433 MiB, 81920 MiB, 55 %, 288.57 W, 52
2026/09/07 23:14:00.615, 28433 MiB, 81920 MiB, 0 %, 67.08 W, 43
2026/09/07 23:14:30.617, 28433 MiB, 81920 MiB, 42 %, 245.90 W, 52
2026/09/07 23:15:00.618, 28433 MiB, 81920 MiB, 3 %, 83.03 W, 46
2026/09/07 23:15:30.619, 28433 MiB, 81920 MiB, 79 %, 200.63 W, 50
2026/09/07 23:16:00.621, 28433 MiB, 81920 MiB, 74 %, 83.63 W, 47
2026/09/07 23:16:30.626, 28433 MiB, 81920 MiB, 0 %, 82.35 W, 45
2026/09/07 23:17:00.628, 28433 MiB, 81920 MiB, 50 %, 82.86 W, 46
2026/09/07 23:17:30.631, 28433 MiB, 81920 MiB, 50 %, 97.25 W, 45
2026/09/07 23:18:00.633, 28433 MiB, 81920 MiB, 46 %, 113.64 W, 50
2026/09/07 23:18:30.637, 28433 MiB, 81920 MiB, 34 %, 101.18 W, 49
2026/09/07 23:19:00.638, 28433 MiB, 81920 MiB, 74 %, 261.08 W, 49
2026/09/07 23:19:30.639, 28433 MiB, 81920 MiB, 46 %, 256.89 W, 49
2026/09/07 23:20:00.640, 28435 MiB, 81920 MiB, 0 %, 66.81 W, 43
2026/09/07 23:20:30.641, 28435 MiB, 81920 MiB, 0 %, 66.21 W, 41
2026/09/07 23:21:00.642, 28435 MiB, 81920 MiB, 0 %, 65.95 W, 40
2026/09/07 23:21:30.643, 28435 MiB, 81920 MiB, 0 %, 66.28 W, 42
2026/09/07 23:22:00.645, 28435 MiB, 81920 MiB, 58 %, 82.35 W, 45
2026/09/07 23:22:30.646, 28435 MiB, 81920 MiB, 37 %, 274.07 W, 51
2026/09/07 23:23:00.649, 28435 MiB, 81920 MiB, 0 %, 81.58 W, 43
2026/09/07 23:23:30.651, 28435 MiB, 81920 MiB, 92 %, 292.12 W, 50
2026/09/07 23:24:00.652, 28435 MiB, 81920 MiB, 12 %, 271.69 W, 52
2026/09/07 23:24:30.654, 28435 MiB, 81920 MiB, 76 %, 83.14 W, 46
2026/09/07 23:25:00.655, 28435 MiB, 81920 MiB, 34 %, 143.21 W, 49
2026/09/07 23:25:30.656, 28435 MiB, 81920 MiB, 76 %, 140.54 W, 48
2026/09/07 23:26:00.663, 28435 MiB, 81920 MiB, 10 %, 83.12 W, 45
2026/09/07 23:26:30.665, 28435 MiB, 81920 MiB, 34 %, 190.96 W, 49
2026/09/07 23:27:00.666, 28435 MiB, 81920 MiB, 0 %, 82.52 W, 45
2026/09/07 23:27:30.667, 28435 MiB, 81920 MiB, 30 %, 231.93 W, 50
2026/09/07 23:28:00.668, 28435 MiB, 81920 MiB, 0 %, 82.71 W, 46
2026/09/07 23:28:30.670, 28435 MiB, 81920 MiB, 55 %, 129.29 W, 48
2026/09/07 23:29:00.672, 28435 MiB, 81920 MiB, 15 %, 82.86 W, 46
2026/09/07 23:29:30.675, 28435 MiB, 81920 MiB, 88 %, 172.84 W, 51
2026/09/07 23:30:00.676, 28435 MiB, 81920 MiB, 91 %, 290.60 W, 51
2026/09/07 23:30:30.677, 28435 MiB, 81920 MiB, 80 %, 83.22 W, 46
2026/09/07 23:31:00.679, 28435 MiB, 81920 MiB, 0 %, 98.24 W, 46
2026/09/07 23:31:30.681, 28435 MiB, 81920 MiB, 30 %, 83.73 W, 47
2026/09/07 23:32:00.682, 28435 MiB, 81920 MiB, 63 %, 214.65 W, 48
2026/09/07 23:32:30.684, 28435 MiB, 81920 MiB, 76 %, 265.26 W, 51
2026/09/07 23:33:00.687, 28435 MiB, 81920 MiB, 71 %, 104.33 W, 46
2026/09/07 23:33:30.689, 28435 MiB, 81920 MiB, 83 %, 191.16 W, 52
2026/09/07 23:34:00.690, 28435 MiB, 81920 MiB, 70 %, 290.63 W, 48
2026/09/07 23:34:30.694, 28435 MiB, 81920 MiB, 0 %, 82.02 W, 45
2026/09/07 23:35:00.696, 28435 MiB, 81920 MiB, 8 %, 83.55 W, 46
2026/09/07 23:35:30.697, 28435 MiB, 81920 MiB, 0 %, 82.26 W, 45
2026/09/07 23:36:00.699, 28435 MiB, 81920 MiB, 66 %, 211.06 W, 53
2026/09/07 23:36:30.701, 28435 MiB, 81920 MiB, 0 %, 90.95 W, 46
2026/09/07 23:37:00.717, 28435 MiB, 81920 MiB, 87 %, 84.05 W, 48
2026/09/07 23:37:30.719, 28435 MiB, 81920 MiB, 0 %, 83.64 W, 45
2026/09/07 23:38:00.720, 28435 MiB, 81920 MiB, 3 %, 141.32 W, 48
2026/09/07 23:38:30.721, 28435 MiB, 81920 MiB, 0 %, 82.53 W, 45
2026/09/07 23:39:00.722, 28435 MiB, 81920 MiB, 46 %, 83.56 W, 46
2026/09/07 23:39:30.724, 28435 MiB, 81920 MiB, 0 %, 82.26 W, 45
2026/09/07 23:40:00.727, 28435 MiB, 81920 MiB, 0 %, 82.86 W, 45
2026/09/07 23:40:30.730, 28435 MiB, 81920 MiB, 0 %, 97.82 W, 45
2026/09/07 23:41:00.732, 28435 MiB, 81920 MiB, 9 %, 82.94 W, 46
2026/09/07 23:41:30.735, 28435 MiB, 81920 MiB, 41 %, 82.62 W, 46
2026/09/07 23:42:00.737, 28435 MiB, 81920 MiB, 81 %, 83.46 W, 47
2026/09/07 23:42:30.739, 28435 MiB, 81920 MiB, 40 %, 277.02 W, 49
2026/09/07 23:43:00.740, 28435 MiB, 81920 MiB, 10 %, 275.53 W, 48
2026/09/07 23:43:30.741, 28435 MiB, 81920 MiB, 100 %, 126.96 W, 49
2026/09/07 23:44:00.743, 28435 MiB, 81920 MiB, 1 %, 83.64 W, 46
2026/09/07 23:44:30.744, 28435 MiB, 81920 MiB, 45 %, 275.86 W, 52
2026/09/07 23:45:00.745, 28435 MiB, 81920 MiB, 27 %, 230.89 W, 51
2026/09/07 23:45:30.747, 28435 MiB, 81920 MiB, 0 %, 107.32 W, 47
2026/09/07 23:46:00.750, 28435 MiB, 81920 MiB, 54 %, 83.37 W, 47
2026/09/07 23:46:30.754, 28435 MiB, 81920 MiB, 27 %, 246.60 W, 50
2026/09/07 23:47:00.756, 28435 MiB, 81920 MiB, 75 %, 266.67 W, 51
2026/09/07 23:47:30.760, 28435 MiB, 81920 MiB, 70 %, 265.21 W, 51
2026/09/07 23:48:00.762, 28435 MiB, 81920 MiB, 43 %, 83.22 W, 47
2026/09/07 23:48:30.763, 28435 MiB, 81920 MiB, 2 %, 83.22 W, 47
2026/09/07 23:49:00.765, 28435 MiB, 81920 MiB, 92 %, 294.17 W, 52
2026/09/07 23:49:30.768, 28435 MiB, 81920 MiB, 50 %, 268.75 W, 48
2026/09/07 23:50:00.771, 28435 MiB, 81920 MiB, 1 %, 95.75 W, 50
2026/09/07 23:50:30.772, 28435 MiB, 81920 MiB, 0 %, 67.40 W, 44
2026/09/07 23:51:00.773, 28435 MiB, 81920 MiB, 90 %, 194.55 W, 53
2026/09/07 23:51:30.775, 28435 MiB, 81920 MiB, 73 %, 297.98 W, 53
2026/09/07 23:52:00.776, 28435 MiB, 81920 MiB, 0 %, 82.53 W, 45
2026/09/07 23:52:30.778, 28435 MiB, 81920 MiB, 83 %, 201.13 W, 50
2026/09/07 23:53:00.779, 28435 MiB, 81920 MiB, 0 %, 82.71 W, 45
2026/09/07 23:53:30.780, 28435 MiB, 81920 MiB, 78 %, 100.14 W, 48
2026/09/07 23:54:00.782, 28435 MiB, 81920 MiB, 69 %, 83.39 W, 47
2026/09/07 23:54:30.783, 28435 MiB, 81920 MiB, 0 %, 292.13 W, 53
2026/09/07 23:55:00.785, 28435 MiB, 81920 MiB, 59 %, 84.42 W, 46
2026/09/07 23:55:30.790, 28435 MiB, 81920 MiB, 90 %, 246.84 W, 51
2026/09/07 23:56:00.791, 28435 MiB, 81920 MiB, 1 %, 82.77 W, 46
2026/09/07 23:56:30.792, 28435 MiB, 81920 MiB, 0 %, 82.35 W, 45
2026/09/07 23:57:00.793, 28435 MiB, 81920 MiB, 70 %, 292.72 W, 53
2026/09/07 23:57:30.795, 28435 MiB, 81920 MiB, 70 %, 264.93 W, 48
2026/09/07 23:58:00.796, 28435 MiB, 81920 MiB, 38 %, 275.84 W, 51
2026/09/07 23:58:30.797, 28435 MiB, 81920 MiB, 0 %, 67.68 W, 44
2026/09/07 23:59:00.798, 28435 MiB, 81920 MiB, 62 %, 293.27 W, 50
2026/09/07 23:59:30.799, 28435 MiB, 81920 MiB, 81 %, 214.94 W, 48
2026/09/08 00:00:00.801, 28435 MiB, 81920 MiB, 36 %, 82.79 W, 46
2026/09/08 00:00:30.802, 28435 MiB, 81920 MiB, 0 %, 78.89 W, 44
2026/09/08 00:01:00.804, 28435 MiB, 81920 MiB, 0 %, 84.05 W, 45
2026/09/08 00:01:30.805, 28435 MiB, 81920 MiB, 78 %, 201.34 W, 54
2026/09/08 00:02:00.807, 28435 MiB, 81920 MiB, 68 %, 97.82 W, 50
2026/09/08 00:02:30.808, 28435 MiB, 81920 MiB, 80 %, 214.32 W, 52
2026/09/08 00:03:00.824, 28435 MiB, 81920 MiB, 13 %, 82.86 W, 48
2026/09/08 00:03:30.827, 28435 MiB, 81920 MiB, 0 %, 82.45 W, 45
2026/09/08 00:04:00.828, 28435 MiB, 81920 MiB, 0 %, 82.45 W, 45
2026/09/08 00:04:30.830, 28435 MiB, 81920 MiB, 0 %, 82.26 W, 44
2026/09/08 00:05:00.831, 28435 MiB, 81920 MiB, 46 %, 297.74 W, 52
2026/09/08 00:05:30.836, 28435 MiB, 81920 MiB, 41 %, 69.68 W, 44
2026/09/08 00:06:00.837, 28435 MiB, 81920 MiB, 34 %, 222.31 W, 49
2026/09/08 00:06:30.839, 28435 MiB, 81920 MiB, 27 %, 143.06 W, 48
2026/09/08 00:07:00.841, 28435 MiB, 81920 MiB, 46 %, 130.68 W, 48
2026/09/08 00:07:30.842, 28435 MiB, 81920 MiB, 90 %, 91.81 W, 52
2026/09/08 00:08:00.844, 28435 MiB, 81920 MiB, 0 %, 82.35 W, 45
2026/09/08 00:08:30.860, 28435 MiB, 81920 MiB, 0 %, 82.62 W, 45
2026/09/08 00:09:00.861, 28435 MiB, 81920 MiB, 0 %, 81.75 W, 44
2026/09/08 00:09:30.862, 28435 MiB, 81920 MiB, 84 %, 84.60 W, 49
2026/09/08 00:10:00.864, 28435 MiB, 81920 MiB, 36 %, 283.55 W, 54
2026/09/08 00:10:30.865, 28435 MiB, 81920 MiB, 0 %, 83.37 W, 46
2026/09/08 00:11:00.866, 28435 MiB, 81920 MiB, 36 %, 286.48 W, 52
2026/09/08 00:11:30.869, 28435 MiB, 81920 MiB, 0 %, 67.15 W, 44
2026/09/08 00:12:00.870, 28435 MiB, 81920 MiB, 71 %, 85.61 W, 47
2026/09/08 00:12:30.872, 28435 MiB, 81920 MiB, 41 %, 83.99 W, 46
2026/09/08 00:13:00.873, 28435 MiB, 81920 MiB, 13 %, 82.88 W, 46
2026/09/08 00:13:30.876, 28435 MiB, 81920 MiB, 99 %, 251.90 W, 50
2026/09/08 00:14:00.878, 28435 MiB, 81920 MiB, 59 %, 301.30 W, 51
2026/09/08 00:14:30.879, 28435 MiB, 81920 MiB, 83 %, 221.94 W, 49
2026/09/08 00:15:00.880, 28435 MiB, 81920 MiB, 57 %, 94.68 W, 46
2026/09/08 00:15:30.882, 28435 MiB, 81920 MiB, 74 %, 84.14 W, 48
2026/09/08 00:16:00.883, 28435 MiB, 81920 MiB, 44 %, 110.37 W, 47
2026/09/08 00:16:30.884, 28435 MiB, 81920 MiB, 41 %, 82.45 W, 45
2026/09/08 00:17:00.885, 28435 MiB, 81920 MiB, 3 %, 131.55 W, 48
2026/09/08 00:17:30.890, 28435 MiB, 81920 MiB, 53 %, 82.53 W, 46
2026/09/08 00:18:00.892, 28435 MiB, 81920 MiB, 1 %, 82.18 W, 45
2026/09/08 00:18:30.893, 28435 MiB, 81920 MiB, 86 %, 130.49 W, 53
2026/09/08 00:19:00.894, 28435 MiB, 81920 MiB, 56 %, 85.01 W, 48
2026/09/08 00:19:30.895, 28435 MiB, 81920 MiB, 0 %, 82.35 W, 44
2026/09/08 00:20:00.896, 28435 MiB, 81920 MiB, 0 %, 82.53 W, 45
2026/09/08 00:20:30.897, 28435 MiB, 81920 MiB, 58 %, 296.83 W, 51
2026/09/08 00:21:00.899, 28435 MiB, 81920 MiB, 44 %, 83.46 W, 46
2026/09/08 00:21:30.902, 28435 MiB, 81920 MiB, 0 %, 82.77 W, 46
2026/09/08 00:22:00.904, 28435 MiB, 81920 MiB, 3 %, 175.00 W, 48
2026/09/08 00:22:30.905, 28435 MiB, 81920 MiB, 59 %, 89.93 W, 46
2026/09/08 00:23:00.906, 28435 MiB, 81920 MiB, 0 %, 82.26 W, 44
2026/09/08 00:23:30.908, 28435 MiB, 81920 MiB, 0 %, 83.46 W, 46
2026/09/08 00:24:00.909, 28435 MiB, 81920 MiB, 97 %, 138.93 W, 55
2026/09/08 00:24:30.911, 28435 MiB, 81920 MiB, 39 %, 83.97 W, 46
2026/09/08 00:25:00.912, 28435 MiB, 81920 MiB, 4 %, 83.22 W, 48
2026/09/08 00:25:30.913, 28435 MiB, 81920 MiB, 97 %, 278.52 W, 53
2026/09/08 00:26:00.915, 28435 MiB, 81920 MiB, 0 %, 66.48 W, 42
2026/09/08 00:26:30.916, 28435 MiB, 81920 MiB, 39 %, 126.48 W, 47
2026/09/08 00:27:00.917, 28435 MiB, 81920 MiB, 60 %, 277.60 W, 47
2026/09/08 00:27:30.919, 28435 MiB, 81920 MiB, 81 %, 197.96 W, 51
2026/09/08 00:28:00.921, 28435 MiB, 81920 MiB, 0 %, 82.10 W, 45
2026/09/08 00:28:30.923, 28435 MiB, 81920 MiB, 13 %, 82.43 W, 46
2026/09/08 00:29:00.924, 28435 MiB, 81920 MiB, 83 %, 244.77 W, 49
2026/09/08 00:29:30.927, 28435 MiB, 81920 MiB, 24 %, 112.65 W, 47
2026/09/08 00:30:00.929, 28435 MiB, 81920 MiB, 71 %, 274.36 W, 50
2026/09/08 00:30:30.930, 28435 MiB, 81920 MiB, 46 %, 83.55 W, 45
2026/09/08 00:31:00.932, 28435 MiB, 81920 MiB, 0 %, 67.15 W, 43
2026/09/08 00:31:30.933, 28435 MiB, 81920 MiB, 59 %, 106.24 W, 46
2026/09/08 00:32:00.935, 28435 MiB, 81920 MiB, 41 %, 171.38 W, 47
2026/09/08 00:32:30.936, 28435 MiB, 81920 MiB, 56 %, 92.49 W, 48
2026/09/08 00:33:00.938, 28435 MiB, 81920 MiB, 17 %, 83.03 W, 45
2026/09/08 00:33:30.940, 28435 MiB, 81920 MiB, 62 %, 96.98 W, 48
2026/09/08 00:34:00.942, 28435 MiB, 81920 MiB, 78 %, 87.44 W, 50
2026/09/08 00:34:30.944, 28435 MiB, 81920 MiB, 39 %, 109.89 W, 50
2026/09/08 00:35:00.945, 28435 MiB, 81920 MiB, 49 %, 82.94 W, 47
2026/09/08 00:35:30.946, 28435 MiB, 81920 MiB, 49 %, 295.93 W, 50
2026/09/08 00:36:00.951, 28435 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/08 00:36:30.954, 28435 MiB, 81920 MiB, 0 %, 275.86 W, 48
2026/09/08 00:37:00.955, 28435 MiB, 81920 MiB, 3 %, 83.22 W, 46
2026/09/08 00:37:30.956, 28435 MiB, 81920 MiB, 0 %, 82.71 W, 46
2026/09/08 00:38:00.958, 28435 MiB, 81920 MiB, 55 %, 290.90 W, 54
2026/09/08 00:38:30.959, 28435 MiB, 81920 MiB, 20 %, 116.54 W, 49
2026/09/08 00:39:00.961, 28435 MiB, 81920 MiB, 63 %, 294.50 W, 53
2026/09/08 00:39:30.962, 28435 MiB, 81920 MiB, 1 %, 174.40 W, 50
2026/09/08 00:40:00.964, 28435 MiB, 81920 MiB, 63 %, 82.79 W, 46
2026/09/08 00:40:30.966, 28435 MiB, 81920 MiB, 67 %, 88.14 W, 48
2026/09/08 00:41:00.968, 28435 MiB, 81920 MiB, 64 %, 273.47 W, 52
2026/09/08 00:41:30.970, 28435 MiB, 81920 MiB, 0 %, 293.27 W, 50
2026/09/08 00:42:00.971, 28435 MiB, 81920 MiB, 58 %, 83.82 W, 47
2026/09/08 00:42:30.972, 28435 MiB, 81920 MiB, 20 %, 83.97 W, 46
2026/09/08 00:43:00.983, 28435 MiB, 81920 MiB, 0 %, 83.82 W, 45
2026/09/08 00:43:30.986, 28435 MiB, 81920 MiB, 0 %, 83.29 W, 45
2026/09/08 00:44:00.987, 28435 MiB, 81920 MiB, 0 %, 83.14 W, 45
2026/09/08 00:44:30.989, 28435 MiB, 81920 MiB, 0 %, 83.22 W, 49
2026/09/08 00:45:00.990, 28435 MiB, 81920 MiB, 0 %, 82.36 W, 46
2026/09/08 00:45:30.991, 28435 MiB, 81920 MiB, 26 %, 107.92 W, 49
