timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/07 23:36:31.123, 28339 MiB, 81920 MiB, 50 %, 104.72 W, 46
2026/09/07 23:37:01.124, 28339 MiB, 81920 MiB, 54 %, 92.40 W, 51
2026/09/07 23:37:31.125, 28339 MiB, 81920 MiB, 36 %, 158.54 W, 45
2026/09/07 23:38:01.126, 28339 MiB, 81920 MiB, 54 %, 180.95 W, 52
2026/09/07 23:38:31.127, 28339 MiB, 81920 MiB, 0 %, 71.46 W, 44
2026/09/07 23:39:01.129, 28339 MiB, 81920 MiB, 0 %, 89.46 W, 46
2026/09/07 23:39:31.130, 28339 MiB, 81920 MiB, 75 %, 303.27 W, 51
2026/09/07 23:40:01.131, 28339 MiB, 81920 MiB, 0 %, 89.38 W, 46
2026/09/07 23:40:31.133, 28339 MiB, 81920 MiB, 53 %, 220.25 W, 49
2026/09/07 23:41:01.136, 28339 MiB, 81920 MiB, 53 %, 170.51 W, 49
2026/09/07 23:41:31.138, 28339 MiB, 81920 MiB, 15 %, 91.86 W, 47
2026/09/07 23:42:01.141, 28339 MiB, 81920 MiB, 51 %, 89.65 W, 46
2026/09/07 23:42:31.142, 28339 MiB, 81920 MiB, 0 %, 89.56 W, 46
2026/09/07 23:43:01.144, 28339 MiB, 81920 MiB, 6 %, 137.63 W, 48
2026/09/07 23:43:31.145, 28339 MiB, 81920 MiB, 0 %, 89.47 W, 45
2026/09/07 23:44:01.146, 28339 MiB, 81920 MiB, 97 %, 200.12 W, 53
2026/09/07 23:44:31.148, 28339 MiB, 81920 MiB, 90 %, 123.17 W, 52
2026/09/07 23:45:01.149, 28339 MiB, 81920 MiB, 5 %, 89.74 W, 46
2026/09/07 23:45:31.151, 28339 MiB, 81920 MiB, 87 %, 112.77 W, 49
2026/09/07 23:46:01.152, 28339 MiB, 81920 MiB, 35 %, 203.79 W, 49
2026/09/07 23:46:31.154, 28339 MiB, 81920 MiB, 0 %, 90.24 W, 46
2026/09/07 23:47:01.155, 28339 MiB, 81920 MiB, 81 %, 289.10 W, 54
2026/09/07 23:47:31.159, 28339 MiB, 81920 MiB, 76 %, 181.66 W, 51
2026/09/07 23:48:01.160, 28339 MiB, 81920 MiB, 0 %, 73.00 W, 44
2026/09/07 23:48:31.161, 28339 MiB, 81920 MiB, 61 %, 137.92 W, 49
2026/09/07 23:49:01.163, 28339 MiB, 81920 MiB, 81 %, 239.09 W, 52
2026/09/07 23:49:31.164, 28339 MiB, 81920 MiB, 82 %, 286.18 W, 52
2026/09/07 23:50:01.165, 28339 MiB, 81920 MiB, 0 %, 89.01 W, 45
2026/09/07 23:50:31.170, 28339 MiB, 81920 MiB, 98 %, 209.54 W, 53
2026/09/07 23:51:01.172, 28339 MiB, 81920 MiB, 19 %, 250.80 W, 46
2026/09/07 23:51:31.174, 28339 MiB, 81920 MiB, 78 %, 293.55 W, 51
2026/09/07 23:52:01.175, 28339 MiB, 81920 MiB, 0 %, 89.88 W, 46
2026/09/07 23:52:31.178, 28339 MiB, 81920 MiB, 99 %, 297.67 W, 53
2026/09/07 23:53:01.180, 28339 MiB, 81920 MiB, 0 %, 89.57 W, 45
2026/09/07 23:53:31.183, 28339 MiB, 81920 MiB, 100 %, 215.40 W, 50
2026/09/07 23:54:01.185, 28339 MiB, 81920 MiB, 31 %, 143.06 W, 49
2026/09/07 23:54:31.186, 28339 MiB, 81920 MiB, 38 %, 224.73 W, 50
2026/09/07 23:55:01.187, 28339 MiB, 81920 MiB, 4 %, 90.76 W, 47
2026/09/07 23:55:31.189, 28339 MiB, 81920 MiB, 42 %, 199.66 W, 51
2026/09/07 23:56:01.192, 28339 MiB, 81920 MiB, 3 %, 90.24 W, 46
2026/09/07 23:56:31.194, 28339 MiB, 81920 MiB, 0 %, 91.16 W, 47
2026/09/07 23:57:01.195, 28339 MiB, 81920 MiB, 56 %, 134.52 W, 48
2026/09/07 23:57:31.197, 28339 MiB, 81920 MiB, 64 %, 292.99 W, 52
2026/09/07 23:58:01.198, 28339 MiB, 81920 MiB, 65 %, 94.61 W, 48
2026/09/07 23:58:31.199, 28339 MiB, 81920 MiB, 0 %, 71.68 W, 44
2026/09/07 23:59:01.201, 28339 MiB, 81920 MiB, 27 %, 142.94 W, 50
2026/09/07 23:59:31.202, 28339 MiB, 81920 MiB, 51 %, 90.62 W, 47
2026/09/08 00:00:01.203, 28339 MiB, 81920 MiB, 39 %, 183.69 W, 51
2026/09/08 00:00:31.205, 28339 MiB, 81920 MiB, 0 %, 89.57 W, 45
2026/09/08 00:01:01.206, 28339 MiB, 81920 MiB, 0 %, 71.65 W, 44
2026/09/08 00:01:31.208, 28339 MiB, 81920 MiB, 0 %, 71.46 W, 44
2026/09/08 00:02:01.209, 28339 MiB, 81920 MiB, 74 %, 301.81 W, 52
2026/09/08 00:02:31.210, 28339 MiB, 81920 MiB, 0 %, 89.97 W, 45
2026/09/08 00:03:01.211, 28339 MiB, 81920 MiB, 0 %, 89.88 W, 46
2026/09/08 00:03:31.212, 28339 MiB, 81920 MiB, 0 %, 89.10 W, 45
2026/09/08 00:04:01.214, 28339 MiB, 81920 MiB, 53 %, 89.97 W, 46
2026/09/08 00:04:31.216, 28339 MiB, 81920 MiB, 99 %, 310.95 W, 53
2026/09/08 00:05:01.217, 28339 MiB, 81920 MiB, 41 %, 91.72 W, 47
2026/09/08 00:05:31.219, 28339 MiB, 81920 MiB, 0 %, 89.66 W, 45
2026/09/08 00:06:01.220, 28339 MiB, 81920 MiB, 86 %, 98.64 W, 51
2026/09/08 00:06:31.222, 28339 MiB, 81920 MiB, 36 %, 98.74 W, 52
2026/09/08 00:07:01.228, 28339 MiB, 81920 MiB, 59 %, 113.55 W, 50
2026/09/08 00:07:31.230, 28339 MiB, 81920 MiB, 0 %, 71.46 W, 44
2026/09/08 00:08:01.231, 28339 MiB, 81920 MiB, 0 %, 71.46 W, 44
2026/09/08 00:08:31.235, 28339 MiB, 81920 MiB, 32 %, 89.38 W, 49
2026/09/08 00:09:01.244, 28339 MiB, 81920 MiB, 0 %, 113.24 W, 47
2026/09/08 00:09:31.248, 28339 MiB, 81920 MiB, 0 %, 71.13 W, 43
2026/09/08 00:10:01.249, 28339 MiB, 81920 MiB, 33 %, 153.71 W, 48
2026/09/08 00:10:31.251, 28339 MiB, 81920 MiB, 93 %, 93.40 W, 50
2026/09/08 00:11:01.252, 28339 MiB, 81920 MiB, 0 %, 71.65 W, 44
2026/09/08 00:11:31.254, 28339 MiB, 81920 MiB, 0 %, 89.47 W, 45
2026/09/08 00:12:01.256, 28339 MiB, 81920 MiB, 0 %, 101.89 W, 45
2026/09/08 00:12:31.257, 28339 MiB, 81920 MiB, 74 %, 162.62 W, 49
2026/09/08 00:13:01.258, 28339 MiB, 81920 MiB, 79 %, 111.84 W, 50
2026/09/08 00:13:31.259, 28339 MiB, 81920 MiB, 30 %, 134.95 W, 52
2026/09/08 00:14:01.260, 28339 MiB, 81920 MiB, 0 %, 89.66 W, 46
2026/09/08 00:14:31.261, 28339 MiB, 81920 MiB, 88 %, 116.90 W, 50
2026/09/08 00:15:01.267, 28339 MiB, 81920 MiB, 22 %, 96.78 W, 47
2026/09/08 00:15:31.269, 28339 MiB, 81920 MiB, 87 %, 93.42 W, 48
2026/09/08 00:16:01.270, 28339 MiB, 81920 MiB, 49 %, 200.99 W, 50
2026/09/08 00:16:31.271, 28339 MiB, 81920 MiB, 18 %, 177.43 W, 44
2026/09/08 00:17:01.272, 28339 MiB, 81920 MiB, 65 %, 277.96 W, 53
2026/09/08 00:17:31.274, 28339 MiB, 81920 MiB, 98 %, 294.09 W, 53
2026/09/08 00:18:01.276, 28339 MiB, 81920 MiB, 32 %, 218.96 W, 49
2026/09/08 00:18:31.277, 28339 MiB, 81920 MiB, 75 %, 295.32 W, 53
2026/09/08 00:19:01.279, 28339 MiB, 81920 MiB, 9 %, 90.07 W, 47
2026/09/08 00:19:31.280, 28339 MiB, 81920 MiB, 61 %, 90.07 W, 46
2026/09/08 00:20:01.282, 28339 MiB, 81920 MiB, 76 %, 90.24 W, 46
2026/09/08 00:20:31.283, 28339 MiB, 81920 MiB, 90 %, 352.44 W, 49
2026/09/08 00:21:01.284, 28339 MiB, 81920 MiB, 0 %, 89.88 W, 45
2026/09/08 00:21:31.285, 28339 MiB, 81920 MiB, 84 %, 106.61 W, 49
2026/09/08 00:22:01.287, 28339 MiB, 81920 MiB, 29 %, 90.67 W, 45
2026/09/08 00:22:31.288, 28339 MiB, 81920 MiB, 75 %, 102.66 W, 51
2026/09/08 00:23:01.290, 28339 MiB, 81920 MiB, 5 %, 91.86 W, 49
2026/09/08 00:23:31.291, 28339 MiB, 81920 MiB, 70 %, 124.50 W, 50
2026/09/08 00:24:01.293, 28339 MiB, 81920 MiB, 0 %, 89.56 W, 46
2026/09/08 00:24:31.294, 28339 MiB, 81920 MiB, 0 %, 89.38 W, 45
2026/09/08 00:25:01.296, 28339 MiB, 81920 MiB, 84 %, 281.44 W, 51
2026/09/08 00:25:31.297, 28339 MiB, 81920 MiB, 0 %, 71.38 W, 44
2026/09/08 00:26:01.299, 28339 MiB, 81920 MiB, 2 %, 89.65 W, 46
2026/09/08 00:26:31.300, 28339 MiB, 81920 MiB, 88 %, 93.69 W, 50
2026/09/08 00:27:01.301, 28339 MiB, 81920 MiB, 90 %, 250.45 W, 51
2026/09/08 00:27:31.303, 28339 MiB, 81920 MiB, 59 %, 90.43 W, 47
2026/09/08 00:28:01.304, 28339 MiB, 81920 MiB, 0 %, 89.47 W, 46
2026/09/08 00:28:31.306, 28339 MiB, 81920 MiB, 89 %, 196.61 W, 53
2026/09/08 00:29:01.308, 28339 MiB, 81920 MiB, 0 %, 71.73 W, 44
2026/09/08 00:29:31.309, 28339 MiB, 81920 MiB, 11 %, 89.20 W, 45
2026/09/08 00:30:01.310, 28339 MiB, 81920 MiB, 86 %, 254.44 W, 55
2026/09/08 00:30:31.313, 28339 MiB, 81920 MiB, 77 %, 301.49 W, 51
2026/09/08 00:31:01.317, 28339 MiB, 81920 MiB, 77 %, 103.36 W, 48
2026/09/08 00:31:31.319, 28339 MiB, 81920 MiB, 46 %, 91.76 W, 46
2026/09/08 00:32:01.320, 28339 MiB, 81920 MiB, 87 %, 208.18 W, 51
2026/09/08 00:32:31.322, 28339 MiB, 81920 MiB, 26 %, 91.76 W, 48
2026/09/08 00:33:01.322, 28339 MiB, 81920 MiB, 3 %, 89.65 W, 46
2026/09/08 00:33:31.326, 28339 MiB, 81920 MiB, 71 %, 172.48 W, 50
2026/09/08 00:34:01.328, 28339 MiB, 81920 MiB, 0 %, 71.00 W, 43
2026/09/08 00:34:31.329, 28339 MiB, 81920 MiB, 0 %, 70.00 W, 41
2026/09/08 00:35:01.331, 28339 MiB, 81920 MiB, 29 %, 124.63 W, 46
2026/09/08 00:35:31.332, 28339 MiB, 81920 MiB, 4 %, 89.29 W, 45
2026/09/08 00:36:01.333, 28339 MiB, 81920 MiB, 55 %, 212.19 W, 47
2026/09/08 00:36:31.336, 28339 MiB, 81920 MiB, 0 %, 75.50 W, 43
2026/09/08 00:37:01.337, 28339 MiB, 81920 MiB, 42 %, 105.04 W, 47
2026/09/08 00:37:31.338, 28339 MiB, 81920 MiB, 66 %, 91.03 W, 47
2026/09/08 00:38:01.339, 28339 MiB, 81920 MiB, 0 %, 88.87 W, 44
2026/09/08 00:38:31.341, 28339 MiB, 81920 MiB, 88 %, 91.45 W, 47
2026/09/08 00:39:01.342, 28339 MiB, 81920 MiB, 0 %, 89.06 W, 45
2026/09/08 00:39:31.343, 28339 MiB, 81920 MiB, 30 %, 120.90 W, 49
2026/09/08 00:40:01.345, 28339 MiB, 81920 MiB, 42 %, 122.82 W, 52
2026/09/08 00:40:31.346, 28339 MiB, 81920 MiB, 55 %, 235.45 W, 51
2026/09/08 00:41:01.348, 28339 MiB, 81920 MiB, 20 %, 168.36 W, 50
2026/09/08 00:41:31.349, 28339 MiB, 81920 MiB, 61 %, 128.35 W, 47
2026/09/08 00:42:01.351, 28339 MiB, 81920 MiB, 59 %, 240.08 W, 54
2026/09/08 00:42:31.354, 28339 MiB, 81920 MiB, 85 %, 91.53 W, 48
2026/09/08 00:43:01.356, 28339 MiB, 81920 MiB, 60 %, 166.99 W, 48
2026/09/08 00:43:31.357, 28339 MiB, 81920 MiB, 66 %, 121.72 W, 48
2026/09/08 00:44:01.359, 28339 MiB, 81920 MiB, 2 %, 89.38 W, 49
2026/09/08 00:44:31.360, 28339 MiB, 81920 MiB, 72 %, 239.32 W, 52
2026/09/08 00:45:01.360, 28339 MiB, 81920 MiB, 61 %, 130.08 W, 50
2026/09/08 00:45:31.362, 28339 MiB, 81920 MiB, 0 %, 159.13 W, 47
2026/09/08 00:46:01.363, 28339 MiB, 81920 MiB, 73 %, 120.98 W, 51
2026/09/08 00:46:31.365, 28339 MiB, 81920 MiB, 7 %, 92.40 W, 47
2026/09/08 00:47:01.366, 28339 MiB, 81920 MiB, 0 %, 89.74 W, 46
2026/09/08 00:47:31.367, 28339 MiB, 81920 MiB, 15 %, 90.84 W, 46
2026/09/08 00:48:01.368, 28339 MiB, 81920 MiB, 49 %, 159.45 W, 49
2026/09/08 00:48:31.370, 28339 MiB, 81920 MiB, 99 %, 189.50 W, 52
2026/09/08 00:49:01.371, 28339 MiB, 81920 MiB, 65 %, 214.47 W, 49
2026/09/08 00:49:31.373, 28339 MiB, 81920 MiB, 0 %, 89.65 W, 46
2026/09/08 00:50:01.374, 28339 MiB, 81920 MiB, 84 %, 289.43 W, 50
2026/09/08 00:50:31.376, 28339 MiB, 81920 MiB, 82 %, 102.39 W, 49
2026/09/08 00:51:01.377, 28339 MiB, 81920 MiB, 26 %, 225.69 W, 53
2026/09/08 00:51:31.378, 28339 MiB, 81920 MiB, 0 %, 89.57 W, 46
