timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/08 00:47:31.073, 27985 MiB, 81920 MiB, 24 %, 89.43 W, 43
2026/09/08 00:48:01.075, 27985 MiB, 81920 MiB, 48 %, 85.79 W, 43
2026/09/08 00:48:31.076, 27985 MiB, 81920 MiB, 21 %, 135.37 W, 45
2026/09/08 00:49:01.077, 27985 MiB, 81920 MiB, 99 %, 249.94 W, 47
2026/09/08 00:49:31.077, 27985 MiB, 81920 MiB, 99 %, 222.09 W, 48
2026/09/08 00:50:01.079, 27985 MiB, 81920 MiB, 0 %, 84.40 W, 42
2026/09/08 00:50:31.080, 27985 MiB, 81920 MiB, 38 %, 177.61 W, 43
2026/09/08 00:51:01.083, 27985 MiB, 81920 MiB, 38 %, 124.35 W, 45
2026/09/08 00:51:31.084, 27985 MiB, 81920 MiB, 76 %, 323.31 W, 49
2026/09/08 00:52:01.085, 27985 MiB, 81920 MiB, 0 %, 89.43 W, 44
2026/09/08 00:52:31.087, 27985 MiB, 81920 MiB, 56 %, 263.04 W, 45
2026/09/08 00:53:01.089, 27985 MiB, 81920 MiB, 67 %, 241.06 W, 45
2026/09/08 00:53:31.090, 27985 MiB, 81920 MiB, 0 %, 85.28 W, 43
2026/09/08 00:54:01.095, 27985 MiB, 81920 MiB, 69 %, 108.04 W, 45
2026/09/08 00:54:31.097, 27985 MiB, 81920 MiB, 41 %, 274.92 W, 48
2026/09/08 00:55:01.098, 27985 MiB, 81920 MiB, 0 %, 84.32 W, 42
2026/09/08 00:55:31.100, 27985 MiB, 81920 MiB, 59 %, 85.28 W, 42
2026/09/08 00:56:01.102, 27985 MiB, 81920 MiB, 63 %, 84.78 W, 43
2026/09/08 00:56:31.102, 27985 MiB, 81920 MiB, 0 %, 85.79 W, 43
2026/09/08 00:57:01.104, 27985 MiB, 81920 MiB, 57 %, 192.49 W, 45
2026/09/08 00:57:31.105, 27985 MiB, 81920 MiB, 60 %, 243.23 W, 48
2026/09/08 00:58:01.106, 27985 MiB, 81920 MiB, 70 %, 277.03 W, 49
2026/09/08 00:58:31.107, 27985 MiB, 81920 MiB, 14 %, 70.43 W, 41
2026/09/08 00:59:01.109, 27985 MiB, 81920 MiB, 55 %, 102.43 W, 44
2026/09/08 00:59:31.110, 27985 MiB, 81920 MiB, 0 %, 83.99 W, 42
2026/09/08 01:00:01.112, 27985 MiB, 81920 MiB, 73 %, 104.28 W, 45
2026/09/08 01:00:31.114, 27985 MiB, 81920 MiB, 0 %, 83.99 W, 41
2026/09/08 01:01:01.115, 27985 MiB, 81920 MiB, 26 %, 153.32 W, 45
2026/09/08 01:01:31.116, 27985 MiB, 81920 MiB, 88 %, 293.90 W, 49
2026/09/08 01:02:01.118, 27985 MiB, 81920 MiB, 51 %, 84.59 W, 42
2026/09/08 01:02:31.120, 27985 MiB, 81920 MiB, 48 %, 88.46 W, 42
2026/09/08 01:03:01.122, 27985 MiB, 81920 MiB, 31 %, 224.43 W, 47
2026/09/08 01:03:31.124, 27985 MiB, 81920 MiB, 0 %, 84.32 W, 41
2026/09/08 01:04:01.125, 27985 MiB, 81920 MiB, 36 %, 130.15 W, 45
2026/09/08 01:04:31.127, 27985 MiB, 81920 MiB, 64 %, 129.69 W, 44
2026/09/08 01:05:01.129, 27985 MiB, 81920 MiB, 68 %, 246.15 W, 46
2026/09/08 01:05:31.130, 27985 MiB, 81920 MiB, 68 %, 136.24 W, 44
2026/09/08 01:06:01.131, 27985 MiB, 81920 MiB, 0 %, 84.23 W, 42
2026/09/08 01:06:31.132, 27985 MiB, 81920 MiB, 2 %, 84.59 W, 42
2026/09/08 01:07:01.135, 27985 MiB, 81920 MiB, 75 %, 224.43 W, 44
2026/09/08 01:07:31.136, 27985 MiB, 81920 MiB, 0 %, 84.23 W, 42
2026/09/08 01:08:01.137, 27985 MiB, 81920 MiB, 0 %, 68.56 W, 40
2026/09/08 01:08:31.139, 27985 MiB, 81920 MiB, 48 %, 235.99 W, 45
2026/09/08 01:09:01.140, 27985 MiB, 81920 MiB, 11 %, 84.58 W, 41
2026/09/08 01:09:31.141, 27985 MiB, 81920 MiB, 32 %, 100.56 W, 44
2026/09/08 01:10:01.142, 27985 MiB, 81920 MiB, 80 %, 85.28 W, 42
2026/09/08 01:10:31.143, 27985 MiB, 81920 MiB, 75 %, 84.08 W, 42
2026/09/08 01:11:01.144, 27985 MiB, 81920 MiB, 69 %, 84.68 W, 43
2026/09/08 01:11:31.147, 27985 MiB, 81920 MiB, 28 %, 85.28 W, 42
2026/09/08 01:12:01.149, 27985 MiB, 81920 MiB, 26 %, 189.61 W, 44
2026/09/08 01:12:31.152, 27985 MiB, 81920 MiB, 37 %, 257.43 W, 45
2026/09/08 01:13:01.155, 27985 MiB, 81920 MiB, 2 %, 84.40 W, 42
2026/09/08 01:13:31.156, 27985 MiB, 81920 MiB, 0 %, 68.49 W, 40
2026/09/08 01:14:01.157, 27985 MiB, 81920 MiB, 0 %, 84.40 W, 42
2026/09/08 01:14:31.158, 27985 MiB, 81920 MiB, 32 %, 86.57 W, 46
2026/09/08 01:15:01.164, 27985 MiB, 81920 MiB, 79 %, 212.76 W, 46
2026/09/08 01:15:31.166, 27985 MiB, 81920 MiB, 6 %, 84.66 W, 43
2026/09/08 01:16:01.168, 27985 MiB, 81920 MiB, 0 %, 68.77 W, 40
2026/09/08 01:16:31.169, 27985 MiB, 81920 MiB, 83 %, 293.34 W, 48
2026/09/08 01:17:01.185, 27985 MiB, 81920 MiB, 58 %, 342.64 W, 48
2026/09/08 01:17:31.187, 27985 MiB, 81920 MiB, 91 %, 88.14 W, 46
2026/09/08 01:18:01.188, 27985 MiB, 81920 MiB, 55 %, 116.66 W, 44
2026/09/08 01:18:31.189, 27985 MiB, 81920 MiB, 38 %, 115.54 W, 45
2026/09/08 01:19:01.191, 27985 MiB, 81920 MiB, 34 %, 107.44 W, 44
2026/09/08 01:19:31.195, 27985 MiB, 81920 MiB, 0 %, 84.08 W, 41
2026/09/08 01:20:01.197, 27985 MiB, 81920 MiB, 0 %, 84.08 W, 41
2026/09/08 01:20:31.199, 27985 MiB, 81920 MiB, 76 %, 103.57 W, 48
2026/09/08 01:21:01.201, 27985 MiB, 81920 MiB, 1 %, 117.14 W, 45
2026/09/08 01:21:31.202, 27985 MiB, 81920 MiB, 88 %, 247.62 W, 48
2026/09/08 01:22:01.206, 27985 MiB, 81920 MiB, 34 %, 203.44 W, 44
2026/09/08 01:22:31.210, 27985 MiB, 81920 MiB, 0 %, 84.40 W, 41
2026/09/08 01:23:01.211, 27985 MiB, 81920 MiB, 0 %, 83.90 W, 41
2026/09/08 01:23:31.213, 27985 MiB, 81920 MiB, 78 %, 188.49 W, 46
2026/09/08 01:24:01.215, 27985 MiB, 81920 MiB, 0 %, 83.99 W, 41
2026/09/08 01:24:31.216, 27985 MiB, 81920 MiB, 37 %, 84.68 W, 45
2026/09/08 01:25:01.218, 27985 MiB, 81920 MiB, 0 %, 68.36 W, 40
2026/09/08 01:25:31.219, 27985 MiB, 81920 MiB, 52 %, 275.19 W, 48
2026/09/08 01:26:01.221, 27985 MiB, 81920 MiB, 37 %, 292.41 W, 47
2026/09/08 01:26:31.222, 27985 MiB, 81920 MiB, 36 %, 116.39 W, 44
2026/09/08 01:27:01.224, 27985 MiB, 81920 MiB, 35 %, 164.34 W, 45
2026/09/08 01:27:31.229, 27985 MiB, 81920 MiB, 80 %, 308.15 W, 48
2026/09/08 01:28:01.229, 27985 MiB, 81920 MiB, 0 %, 84.16 W, 41
2026/09/08 01:28:31.231, 27985 MiB, 81920 MiB, 0 %, 84.08 W, 41
2026/09/08 01:29:01.233, 27985 MiB, 81920 MiB, 11 %, 275.21 W, 43
2026/09/08 01:29:31.234, 27985 MiB, 81920 MiB, 50 %, 101.00 W, 44
2026/09/08 01:30:01.236, 27985 MiB, 81920 MiB, 0 %, 84.49 W, 42
2026/09/08 01:30:31.239, 27985 MiB, 81920 MiB, 83 %, 120.66 W, 45
2026/09/08 01:31:01.240, 27985 MiB, 81920 MiB, 0 %, 113.02 W, 44
2026/09/08 01:31:31.241, 27985 MiB, 81920 MiB, 0 %, 68.70 W, 41
2026/09/08 01:32:01.242, 27985 MiB, 81920 MiB, 70 %, 292.41 W, 48
2026/09/08 01:32:31.244, 27985 MiB, 81920 MiB, 0 %, 73.18 W, 39
2026/09/08 01:33:01.246, 27985 MiB, 81920 MiB, 86 %, 108.04 W, 46
2026/09/08 01:33:31.248, 27985 MiB, 81920 MiB, 28 %, 84.95 W, 43
2026/09/08 01:34:01.250, 27985 MiB, 81920 MiB, 0 %, 67.88 W, 38
2026/09/08 01:34:31.251, 27985 MiB, 81920 MiB, 0 %, 67.75 W, 38
2026/09/08 01:35:01.252, 27985 MiB, 81920 MiB, 60 %, 266.26 W, 48
2026/09/08 01:35:31.253, 27985 MiB, 81920 MiB, 0 %, 83.81 W, 40
2026/09/08 01:36:01.255, 27985 MiB, 81920 MiB, 62 %, 84.95 W, 43
2026/09/08 01:36:31.257, 27985 MiB, 81920 MiB, 5 %, 83.81 W, 41
2026/09/08 01:37:01.258, 27985 MiB, 81920 MiB, 0 %, 84.77 W, 42
2026/09/08 01:37:31.259, 27985 MiB, 81920 MiB, 0 %, 83.99 W, 41
2026/09/08 01:38:01.261, 27985 MiB, 81920 MiB, 56 %, 292.41 W, 48
2026/09/08 01:38:31.262, 27985 MiB, 81920 MiB, 0 %, 84.08 W, 41
2026/09/08 01:39:01.263, 27985 MiB, 81920 MiB, 92 %, 86.39 W, 43
2026/09/08 01:39:31.265, 27985 MiB, 81920 MiB, 0 %, 84.86 W, 41
2026/09/08 01:40:01.267, 27985 MiB, 81920 MiB, 3 %, 84.78 W, 41
2026/09/08 01:40:31.268, 27985 MiB, 81920 MiB, 51 %, 293.01 W, 48
2026/09/08 01:41:01.270, 27985 MiB, 81920 MiB, 88 %, 193.36 W, 46
2026/09/08 01:41:31.271, 27985 MiB, 81920 MiB, 44 %, 91.14 W, 47
2026/09/08 01:42:01.273, 27985 MiB, 81920 MiB, 0 %, 68.63 W, 41
2026/09/08 01:42:31.274, 27985 MiB, 81920 MiB, 1 %, 85.28 W, 42
2026/09/08 01:43:01.276, 27985 MiB, 81920 MiB, 43 %, 84.95 W, 42
2026/09/08 01:43:31.278, 27985 MiB, 81920 MiB, 61 %, 140.26 W, 44
2026/09/08 01:44:01.279, 27985 MiB, 81920 MiB, 56 %, 84.32 W, 43
2026/09/08 01:44:31.280, 27985 MiB, 81920 MiB, 53 %, 281.17 W, 46
2026/09/08 01:45:01.282, 27985 MiB, 81920 MiB, 58 %, 85.70 W, 46
2026/09/08 01:45:31.283, 27985 MiB, 81920 MiB, 50 %, 92.61 W, 45
2026/09/08 01:46:01.285, 27985 MiB, 81920 MiB, 55 %, 84.86 W, 42
2026/09/08 01:46:31.286, 27985 MiB, 81920 MiB, 46 %, 85.64 W, 47
2026/09/08 01:47:01.287, 27985 MiB, 81920 MiB, 85 %, 90.40 W, 47
2026/09/08 01:47:31.288, 27985 MiB, 81920 MiB, 0 %, 146.51 W, 43
2026/09/08 01:48:01.289, 27985 MiB, 81920 MiB, 2 %, 85.90 W, 42
2026/09/08 01:48:31.290, 27985 MiB, 81920 MiB, 0 %, 74.56 W, 41
2026/09/08 01:49:01.291, 27985 MiB, 81920 MiB, 58 %, 85.63 W, 46
2026/09/08 01:49:31.292, 27985 MiB, 81920 MiB, 0 %, 84.75 W, 41
2026/09/08 01:50:01.294, 27985 MiB, 81920 MiB, 2 %, 246.07 W, 45
2026/09/08 01:50:31.295, 27985 MiB, 81920 MiB, 77 %, 85.04 W, 43
2026/09/08 01:51:01.299, 27985 MiB, 81920 MiB, 69 %, 122.88 W, 44
2026/09/08 01:51:31.302, 27985 MiB, 81920 MiB, 74 %, 290.94 W, 49
2026/09/08 01:52:01.304, 27985 MiB, 81920 MiB, 81 %, 210.24 W, 44
2026/09/08 01:52:31.305, 27985 MiB, 81920 MiB, 86 %, 292.13 W, 50
2026/09/08 01:53:01.306, 27985 MiB, 81920 MiB, 0 %, 84.32 W, 42
2026/09/08 01:53:31.307, 27985 MiB, 81920 MiB, 70 %, 100.62 W, 45
2026/09/08 01:54:01.308, 27985 MiB, 81920 MiB, 32 %, 111.58 W, 46
2026/09/08 01:54:31.310, 27985 MiB, 81920 MiB, 22 %, 201.82 W, 46
2026/09/08 01:55:01.311, 27985 MiB, 81920 MiB, 59 %, 193.63 W, 46
2026/09/08 01:55:31.313, 27985 MiB, 81920 MiB, 0 %, 83.99 W, 41
2026/09/08 01:56:01.314, 27985 MiB, 81920 MiB, 65 %, 103.89 W, 48
2026/09/08 01:56:31.315, 27985 MiB, 81920 MiB, 5 %, 84.40 W, 42
2026/09/08 01:57:01.316, 27985 MiB, 81920 MiB, 55 %, 129.69 W, 43
2026/09/08 01:57:31.317, 27985 MiB, 81920 MiB, 0 %, 84.40 W, 42
2026/09/08 01:58:01.319, 27985 MiB, 81920 MiB, 0 %, 84.59 W, 42
2026/09/08 01:58:31.320, 27985 MiB, 81920 MiB, 32 %, 293.61 W, 49
2026/09/08 01:59:01.322, 27985 MiB, 81920 MiB, 76 %, 86.90 W, 44
2026/09/08 01:59:31.323, 27985 MiB, 81920 MiB, 13 %, 263.05 W, 48
2026/09/08 02:00:01.325, 27985 MiB, 81920 MiB, 66 %, 266.59 W, 47
2026/09/08 02:00:31.326, 27985 MiB, 81920 MiB, 53 %, 312.30 W, 47
2026/09/08 02:01:01.327, 27987 MiB, 81920 MiB, 52 %, 87.53 W, 46
2026/09/08 02:01:31.328, 27987 MiB, 81920 MiB, 35 %, 88.23 W, 44
2026/09/08 02:02:01.331, 27987 MiB, 81920 MiB, 2 %, 85.88 W, 42
2026/09/08 02:02:31.333, 27987 MiB, 81920 MiB, 0 %, 84.86 W, 42
2026/09/08 02:03:01.334, 27987 MiB, 81920 MiB, 0 %, 84.86 W, 42
2026/09/08 02:03:31.336, 27987 MiB, 81920 MiB, 0 %, 84.68 W, 42
2026/09/08 02:04:01.337, 27987 MiB, 81920 MiB, 0 %, 120.66 W, 45
2026/09/08 02:04:31.338, 27987 MiB, 81920 MiB, 91 %, 301.89 W, 47
2026/09/08 02:05:01.340, 27987 MiB, 81920 MiB, 21 %, 289.74 W, 49
2026/09/08 02:05:31.341, 27987 MiB, 81920 MiB, 41 %, 292.70 W, 48
2026/09/08 02:06:01.342, 27987 MiB, 81920 MiB, 0 %, 84.59 W, 42
2026/09/08 02:06:31.343, 27987 MiB, 81920 MiB, 37 %, 178.81 W, 45
2026/09/08 02:07:01.347, 27987 MiB, 81920 MiB, 1 %, 86.30 W, 42
2026/09/08 02:07:31.348, 27987 MiB, 81920 MiB, 0 %, 83.99 W, 41
2026/09/08 02:08:01.349, 27987 MiB, 81920 MiB, 0 %, 263.64 W, 41
2026/09/08 02:08:31.351, 27987 MiB, 81920 MiB, 88 %, 286.47 W, 48
2026/09/08 02:09:01.352, 27987 MiB, 81920 MiB, 87 %, 88.32 W, 43
2026/09/08 02:09:31.353, 27987 MiB, 81920 MiB, 76 %, 212.15 W, 47
2026/09/08 02:10:01.354, 27987 MiB, 81920 MiB, 0 %, 83.99 W, 42
2026/09/08 02:10:31.356, 27987 MiB, 81920 MiB, 0 %, 84.78 W, 42
2026/09/08 02:11:01.359, 27987 MiB, 81920 MiB, 76 %, 84.95 W, 44
2026/09/08 02:11:31.361, 27987 MiB, 81920 MiB, 27 %, 205.51 W, 45
2026/09/08 02:12:01.362, 27987 MiB, 81920 MiB, 28 %, 126.61 W, 44
2026/09/08 02:12:31.364, 27987 MiB, 81920 MiB, 59 %, 108.48 W, 45
2026/09/08 02:13:01.365, 27987 MiB, 81920 MiB, 0 %, 68.84 W, 42
2026/09/08 02:13:31.367, 27987 MiB, 81920 MiB, 95 %, 293.65 W, 49
2026/09/08 02:14:01.368, 27987 MiB, 81920 MiB, 89 %, 292.75 W, 50
2026/09/08 02:14:31.369, 27987 MiB, 81920 MiB, 99 %, 278.18 W, 47
2026/09/08 02:15:01.370, 27987 MiB, 81920 MiB, 1 %, 112.77 W, 44
2026/09/08 02:15:31.372, 27987 MiB, 81920 MiB, 74 %, 87.89 W, 46
2026/09/08 02:16:01.374, 27987 MiB, 81920 MiB, 0 %, 85.21 W, 42
2026/09/08 02:16:31.375, 27987 MiB, 81920 MiB, 92 %, 329.75 W, 48
2026/09/08 02:17:01.377, 27987 MiB, 81920 MiB, 81 %, 85.48 W, 43
2026/09/08 02:17:31.378, 27987 MiB, 81920 MiB, 91 %, 85.81 W, 45
2026/09/08 02:18:01.379, 27987 MiB, 81920 MiB, 0 %, 84.42 W, 41
2026/09/08 02:18:31.381, 27987 MiB, 81920 MiB, 19 %, 155.47 W, 44
2026/09/08 02:19:01.382, 27987 MiB, 81920 MiB, 50 %, 280.86 W, 49
2026/09/08 02:19:31.384, 27987 MiB, 81920 MiB, 0 %, 150.40 W, 45
2026/09/08 02:20:01.386, 27987 MiB, 81920 MiB, 22 %, 84.49 W, 42
2026/09/08 02:20:31.388, 27987 MiB, 81920 MiB, 91 %, 85.64 W, 44
2026/09/08 02:21:01.389, 27987 MiB, 81920 MiB, 68 %, 203.89 W, 48
2026/09/08 02:21:31.391, 27987 MiB, 81920 MiB, 54 %, 104.32 W, 42
2026/09/08 02:22:01.392, 27987 MiB, 81920 MiB, 48 %, 85.81 W, 43
2026/09/08 02:22:31.393, 27987 MiB, 81920 MiB, 0 %, 84.16 W, 42
2026/09/08 02:23:01.394, 27987 MiB, 81920 MiB, 3 %, 84.86 W, 42
2026/09/08 02:23:31.396, 27987 MiB, 81920 MiB, 15 %, 134.44 W, 44
2026/09/08 02:24:01.397, 27987 MiB, 81920 MiB, 67 %, 223.93 W, 44
2026/09/08 02:24:31.399, 27987 MiB, 81920 MiB, 93 %, 85.70 W, 43
2026/09/08 02:25:01.400, 27987 MiB, 81920 MiB, 29 %, 237.79 W, 45
2026/09/08 02:25:31.401, 27987 MiB, 81920 MiB, 0 %, 68.63 W, 40
2026/09/08 02:26:01.402, 27987 MiB, 81920 MiB, 0 %, 83.81 W, 41
2026/09/08 02:26:31.404, 27987 MiB, 81920 MiB, 0 %, 68.49 W, 40
2026/09/08 02:27:01.405, 27987 MiB, 81920 MiB, 0 %, 84.59 W, 41
2026/09/08 02:27:31.407, 27987 MiB, 81920 MiB, 33 %, 224.80 W, 44
2026/09/08 02:28:01.409, 27987 MiB, 81920 MiB, 98 %, 236.32 W, 49
2026/09/08 02:28:31.410, 27987 MiB, 81920 MiB, 0 %, 84.40 W, 41
2026/09/08 02:29:01.412, 27987 MiB, 81920 MiB, 61 %, 85.55 W, 43
2026/09/08 02:29:31.413, 27987 MiB, 81920 MiB, 58 %, 191.29 W, 44
2026/09/08 02:30:01.414, 27987 MiB, 81920 MiB, 22 %, 291.81 W, 47
2026/09/08 02:30:31.415, 27987 MiB, 81920 MiB, 0 %, 84.32 W, 41
2026/09/08 02:31:01.417, 27987 MiB, 81920 MiB, 53 %, 84.68 W, 42
2026/09/08 02:31:31.418, 27987 MiB, 81920 MiB, 87 %, 290.94 W, 49
2026/09/08 02:32:01.420, 27987 MiB, 81920 MiB, 62 %, 127.75 W, 46
2026/09/08 02:32:31.421, 27987 MiB, 81920 MiB, 25 %, 84.40 W, 42
2026/09/08 02:33:01.422, 27987 MiB, 81920 MiB, 0 %, 68.90 W, 41
2026/09/08 02:33:31.424, 27987 MiB, 81920 MiB, 86 %, 165.79 W, 47
2026/09/08 02:34:01.426, 27987 MiB, 81920 MiB, 51 %, 84.86 W, 43
2026/09/08 02:34:31.427, 27987 MiB, 81920 MiB, 0 %, 84.59 W, 41
2026/09/08 02:35:01.429, 27987 MiB, 81920 MiB, 42 %, 85.46 W, 42
2026/09/08 02:35:31.430, 27987 MiB, 81920 MiB, 51 %, 103.30 W, 45
2026/09/08 02:36:01.432, 27987 MiB, 81920 MiB, 17 %, 84.86 W, 42
2026/09/08 02:36:31.433, 27987 MiB, 81920 MiB, 38 %, 85.19 W, 43
2026/09/08 02:37:01.435, 27987 MiB, 81920 MiB, 39 %, 141.44 W, 46
2026/09/08 02:37:31.436, 27987 MiB, 81920 MiB, 70 %, 290.61 W, 49
2026/09/08 02:38:01.437, 27987 MiB, 81920 MiB, 0 %, 83.99 W, 41
2026/09/08 02:38:31.439, 27987 MiB, 81920 MiB, 0 %, 67.82 W, 38
2026/09/08 02:39:01.444, 27987 MiB, 81920 MiB, 85 %, 263.05 W, 46
2026/09/08 02:39:31.445, 27987 MiB, 81920 MiB, 95 %, 192.09 W, 45
2026/09/08 02:40:01.446, 27987 MiB, 81920 MiB, 4 %, 83.81 W, 41
2026/09/08 02:40:31.447, 27987 MiB, 81920 MiB, 84 %, 284.73 W, 46
2026/09/08 02:41:01.449, 27987 MiB, 81920 MiB, 31 %, 84.25 W, 42
2026/09/08 02:41:31.450, 27987 MiB, 81920 MiB, 98 %, 107.99 W, 46
2026/09/08 02:42:01.451, 27987 MiB, 81920 MiB, 42 %, 85.19 W, 42
2026/09/08 02:42:31.452, 27987 MiB, 81920 MiB, 3 %, 146.33 W, 45
2026/09/08 02:43:01.454, 27987 MiB, 81920 MiB, 76 %, 302.20 W, 46
2026/09/08 02:43:31.456, 27987 MiB, 81920 MiB, 0 %, 84.59 W, 41
2026/09/08 02:44:01.457, 27987 MiB, 81920 MiB, 70 %, 203.61 W, 43
2026/09/08 02:44:31.459, 27987 MiB, 81920 MiB, 29 %, 85.28 W, 42
2026/09/08 02:45:01.460, 27987 MiB, 81920 MiB, 56 %, 85.88 W, 42
2026/09/08 02:45:31.461, 27987 MiB, 81920 MiB, 36 %, 84.40 W, 42
2026/09/08 02:46:01.462, 27987 MiB, 81920 MiB, 61 %, 101.93 W, 42
2026/09/08 02:46:31.464, 27987 MiB, 81920 MiB, 83 %, 85.46 W, 44
2026/09/08 02:47:01.465, 27987 MiB, 81920 MiB, 0 %, 84.08 W, 41
2026/09/08 02:47:31.466, 27987 MiB, 81920 MiB, 81 %, 279.97 W, 48
2026/09/08 02:48:01.469, 27987 MiB, 81920 MiB, 20 %, 117.05 W, 45
2026/09/08 02:48:31.471, 27987 MiB, 81920 MiB, 81 %, 112.79 W, 48
2026/09/08 02:49:01.473, 27987 MiB, 81920 MiB, 75 %, 208.51 W, 44
2026/09/08 02:49:31.475, 27987 MiB, 81920 MiB, 4 %, 84.68 W, 42
2026/09/08 02:50:01.477, 27987 MiB, 81920 MiB, 97 %, 255.96 W, 47
2026/09/08 02:50:31.478, 27987 MiB, 81920 MiB, 7 %, 246.17 W, 44
2026/09/08 02:51:01.479, 27987 MiB, 81920 MiB, 45 %, 96.25 W, 43
2026/09/08 02:51:31.483, 27987 MiB, 81920 MiB, 32 %, 292.11 W, 47
2026/09/08 02:52:01.485, 27987 MiB, 81920 MiB, 57 %, 97.28 W, 43
2026/09/08 02:52:31.486, 27987 MiB, 81920 MiB, 7 %, 290.94 W, 46
2026/09/08 02:53:01.488, 27987 MiB, 81920 MiB, 16 %, 84.68 W, 42
2026/09/08 02:53:31.489, 27987 MiB, 81920 MiB, 97 %, 120.33 W, 46
2026/09/08 02:54:01.491, 27987 MiB, 81920 MiB, 69 %, 256.09 W, 44
2026/09/08 02:54:31.493, 27987 MiB, 81920 MiB, 15 %, 271.94 W, 46
2026/09/08 02:55:01.494, 27987 MiB, 81920 MiB, 73 %, 99.46 W, 45
2026/09/08 02:55:31.495, 27987 MiB, 81920 MiB, 40 %, 86.57 W, 45
2026/09/08 02:56:01.496, 27987 MiB, 81920 MiB, 36 %, 91.73 W, 42
2026/09/08 02:56:31.497, 27987 MiB, 81920 MiB, 58 %, 87.26 W, 42
2026/09/08 02:57:01.502, 27987 MiB, 81920 MiB, 4 %, 74.78 W, 41
2026/09/08 02:57:31.504, 27987 MiB, 81920 MiB, 65 %, 270.49 W, 48
2026/09/08 02:58:01.506, 27987 MiB, 81920 MiB, 2 %, 85.37 W, 42
2026/09/08 02:58:31.507, 27987 MiB, 81920 MiB, 85 %, 290.06 W, 47
2026/09/08 02:59:01.510, 27987 MiB, 81920 MiB, 0 %, 83.81 W, 41
2026/09/08 02:59:31.511, 27987 MiB, 81920 MiB, 59 %, 300.71 W, 48
2026/09/08 03:00:01.512, 27987 MiB, 81920 MiB, 0 %, 84.59 W, 41
2026/09/08 03:00:31.513, 27987 MiB, 81920 MiB, 0 %, 83.99 W, 41
2026/09/08 03:01:01.514, 27987 MiB, 81920 MiB, 71 %, 85.37 W, 43
2026/09/08 03:01:31.515, 27987 MiB, 81920 MiB, 37 %, 124.08 W, 45
2026/09/08 03:02:01.517, 27987 MiB, 81920 MiB, 35 %, 169.69 W, 45
2026/09/08 03:02:31.519, 27987 MiB, 81920 MiB, 83 %, 109.24 W, 44
2026/09/08 03:03:01.525, 27987 MiB, 81920 MiB, 20 %, 279.97 W, 44
2026/09/08 03:03:31.526, 27987 MiB, 81920 MiB, 12 %, 160.02 W, 45
2026/09/08 03:04:01.527, 27987 MiB, 81920 MiB, 67 %, 274.05 W, 48
2026/09/08 03:04:31.528, 27987 MiB, 81920 MiB, 71 %, 293.61 W, 48
2026/09/08 03:05:01.530, 27987 MiB, 81920 MiB, 51 %, 112.86 W, 45
2026/09/08 03:05:31.531, 27987 MiB, 81920 MiB, 27 %, 86.57 W, 47
2026/09/08 03:06:01.532, 27987 MiB, 81920 MiB, 20 %, 177.80 W, 45
2026/09/08 03:06:31.533, 27987 MiB, 81920 MiB, 30 %, 135.97 W, 45
2026/09/08 03:07:01.535, 27987 MiB, 81920 MiB, 69 %, 252.10 W, 49
2026/09/08 03:07:31.536, 27987 MiB, 81920 MiB, 56 %, 85.55 W, 43
2026/09/08 03:08:01.537, 27987 MiB, 81920 MiB, 88 %, 359.25 W, 46
2026/09/08 03:08:31.539, 27987 MiB, 81920 MiB, 80 %, 293.61 W, 48
2026/09/08 03:09:01.540, 27987 MiB, 81920 MiB, 61 %, 90.90 W, 44
2026/09/08 03:09:31.543, 27987 MiB, 81920 MiB, 36 %, 173.05 W, 43
2026/09/08 03:10:01.545, 27987 MiB, 81920 MiB, 67 %, 264.84 W, 48
2026/09/08 03:10:31.547, 27987 MiB, 81920 MiB, 0 %, 83.90 W, 41
2026/09/08 03:11:01.549, 27987 MiB, 81920 MiB, 0 %, 84.32 W, 41
2026/09/08 03:11:31.550, 27987 MiB, 81920 MiB, 0 %, 84.86 W, 41
2026/09/08 03:12:01.553, 27987 MiB, 81920 MiB, 91 %, 85.88 W, 44
2026/09/08 03:12:31.555, 27987 MiB, 81920 MiB, 71 %, 170.53 W, 44
2026/09/08 03:13:01.557, 27987 MiB, 81920 MiB, 0 %, 69.08 W, 41
2026/09/08 03:13:31.558, 27987 MiB, 81920 MiB, 0 %, 84.95 W, 42
2026/09/08 03:14:01.559, 27987 MiB, 81920 MiB, 68 %, 137.44 W, 48
2026/09/08 03:14:31.560, 27987 MiB, 81920 MiB, 36 %, 88.97 W, 43
2026/09/08 03:15:01.562, 27987 MiB, 81920 MiB, 0 %, 84.08 W, 42
2026/09/08 03:15:31.563, 27987 MiB, 81920 MiB, 77 %, 86.49 W, 43
2026/09/08 03:16:01.565, 27987 MiB, 81920 MiB, 33 %, 129.88 W, 44
2026/09/08 03:16:31.566, 27987 MiB, 81920 MiB, 0 %, 84.59 W, 42
2026/09/08 03:17:01.567, 27987 MiB, 81920 MiB, 0 %, 83.81 W, 41
2026/09/08 03:17:31.570, 27987 MiB, 81920 MiB, 0 %, 74.17 W, 40
2026/09/08 03:18:01.572, 27987 MiB, 81920 MiB, 0 %, 70.63 W, 40
2026/09/08 03:18:31.573, 27987 MiB, 81920 MiB, 53 %, 286.48 W, 48
