timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/08 00:53:01.516, 27955 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 00:53:31.517, 27955 MiB, 81920 MiB, 2 %, 89.93 W, 42
2026/09/08 00:54:01.519, 27955 MiB, 81920 MiB, 18 %, 132.55 W, 46
2026/09/08 00:54:31.521, 27955 MiB, 81920 MiB, 13 %, 91.12 W, 44
2026/09/08 00:55:01.522, 27955 MiB, 81920 MiB, 45 %, 151.97 W, 46
2026/09/08 00:55:31.523, 27955 MiB, 81920 MiB, 85 %, 290.62 W, 48
2026/09/08 00:56:01.525, 27955 MiB, 81920 MiB, 18 %, 89.47 W, 43
2026/09/08 00:56:31.526, 27955 MiB, 81920 MiB, 51 %, 116.18 W, 46
2026/09/08 00:57:01.528, 27955 MiB, 81920 MiB, 67 %, 135.55 W, 44
2026/09/08 00:57:31.529, 27955 MiB, 81920 MiB, 60 %, 159.36 W, 46
2026/09/08 00:58:01.531, 27955 MiB, 81920 MiB, 65 %, 109.39 W, 46
2026/09/08 00:58:31.532, 27955 MiB, 81920 MiB, 1 %, 233.55 W, 45
2026/09/08 00:59:01.535, 27955 MiB, 81920 MiB, 60 %, 90.86 W, 43
2026/09/08 00:59:31.537, 27955 MiB, 81920 MiB, 74 %, 93.88 W, 45
2026/09/08 01:00:01.543, 27955 MiB, 81920 MiB, 48 %, 90.43 W, 44
2026/09/08 01:00:31.545, 27955 MiB, 81920 MiB, 70 %, 102.00 W, 45
2026/09/08 01:01:01.546, 27955 MiB, 81920 MiB, 26 %, 278.83 W, 48
2026/09/08 01:01:31.548, 27955 MiB, 81920 MiB, 80 %, 233.30 W, 50
2026/09/08 01:02:01.550, 27955 MiB, 81920 MiB, 77 %, 92.92 W, 45
2026/09/08 01:02:31.552, 27955 MiB, 81920 MiB, 45 %, 187.51 W, 49
2026/09/08 01:03:01.554, 27955 MiB, 81920 MiB, 0 %, 90.16 W, 43
2026/09/08 01:03:31.568, 27955 MiB, 81920 MiB, 3 %, 90.43 W, 43
2026/09/08 01:04:01.570, 27955 MiB, 81920 MiB, 8 %, 90.16 W, 43
2026/09/08 01:04:31.572, 27955 MiB, 81920 MiB, 48 %, 90.67 W, 44
2026/09/08 01:05:01.573, 27955 MiB, 81920 MiB, 73 %, 158.92 W, 46
2026/09/08 01:05:31.574, 27955 MiB, 81920 MiB, 42 %, 91.45 W, 45
2026/09/08 01:06:01.575, 27955 MiB, 81920 MiB, 29 %, 119.24 W, 44
2026/09/08 01:06:31.577, 27955 MiB, 81920 MiB, 96 %, 92.42 W, 45
2026/09/08 01:07:01.578, 27955 MiB, 81920 MiB, 100 %, 144.98 W, 47
2026/09/08 01:07:31.580, 27955 MiB, 81920 MiB, 96 %, 290.60 W, 49
2026/09/08 01:08:01.582, 27955 MiB, 81920 MiB, 39 %, 92.05 W, 45
2026/09/08 01:08:31.584, 27955 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 01:09:01.586, 27955 MiB, 81920 MiB, 0 %, 178.62 W, 43
2026/09/08 01:09:31.588, 27955 MiB, 81920 MiB, 0 %, 72.35 W, 41
2026/09/08 01:10:01.589, 27955 MiB, 81920 MiB, 79 %, 220.10 W, 45
2026/09/08 01:10:31.590, 27955 MiB, 81920 MiB, 19 %, 92.69 W, 43
2026/09/08 01:11:01.591, 27955 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 01:11:31.593, 27955 MiB, 81920 MiB, 53 %, 292.39 W, 48
2026/09/08 01:12:01.594, 27955 MiB, 81920 MiB, 66 %, 123.09 W, 47
2026/09/08 01:12:31.596, 27955 MiB, 81920 MiB, 81 %, 92.32 W, 45
2026/09/08 01:13:01.597, 27955 MiB, 81920 MiB, 37 %, 131.28 W, 45
2026/09/08 01:13:31.598, 27955 MiB, 81920 MiB, 51 %, 112.16 W, 45
2026/09/08 01:14:01.600, 27955 MiB, 81920 MiB, 78 %, 89.93 W, 44
2026/09/08 01:14:31.601, 27955 MiB, 81920 MiB, 0 %, 90.95 W, 42
2026/09/08 01:15:01.604, 27955 MiB, 81920 MiB, 36 %, 291.50 W, 47
2026/09/08 01:15:31.609, 27955 MiB, 81920 MiB, 67 %, 109.01 W, 45
2026/09/08 01:16:01.613, 27955 MiB, 81920 MiB, 88 %, 294.20 W, 48
2026/09/08 01:16:31.615, 27955 MiB, 81920 MiB, 99 %, 145.45 W, 49
2026/09/08 01:17:01.616, 27955 MiB, 81920 MiB, 0 %, 89.85 W, 43
2026/09/08 01:17:31.618, 27955 MiB, 81920 MiB, 55 %, 219.27 W, 46
2026/09/08 01:18:01.619, 27955 MiB, 81920 MiB, 39 %, 89.75 W, 42
2026/09/08 01:18:31.621, 27955 MiB, 81920 MiB, 30 %, 89.84 W, 43
2026/09/08 01:19:01.622, 27955 MiB, 81920 MiB, 60 %, 285.28 W, 49
2026/09/08 01:19:31.624, 27955 MiB, 81920 MiB, 0 %, 89.84 W, 45
2026/09/08 01:20:01.628, 27955 MiB, 81920 MiB, 12 %, 90.35 W, 43
2026/09/08 01:20:31.630, 27955 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 01:21:01.634, 27955 MiB, 81920 MiB, 68 %, 228.91 W, 49
2026/09/08 01:21:31.636, 27955 MiB, 81920 MiB, 0 %, 72.48 W, 41
2026/09/08 01:22:01.640, 27955 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 01:22:31.642, 27955 MiB, 81920 MiB, 0 %, 89.66 W, 42
2026/09/08 01:23:01.643, 27955 MiB, 81920 MiB, 83 %, 362.33 W, 48
2026/09/08 01:23:31.645, 27955 MiB, 81920 MiB, 39 %, 91.22 W, 43
2026/09/08 01:24:01.646, 27955 MiB, 81920 MiB, 55 %, 280.27 W, 46
2026/09/08 01:24:31.648, 27955 MiB, 81920 MiB, 10 %, 90.16 W, 43
2026/09/08 01:25:01.649, 27955 MiB, 81920 MiB, 0 %, 72.40 W, 41
2026/09/08 01:25:31.651, 27955 MiB, 81920 MiB, 0 %, 89.66 W, 43
2026/09/08 01:26:01.652, 27955 MiB, 81920 MiB, 36 %, 138.81 W, 47
2026/09/08 01:26:31.653, 27955 MiB, 81920 MiB, 96 %, 236.89 W, 47
2026/09/08 01:27:01.656, 27955 MiB, 81920 MiB, 33 %, 73.67 W, 41
2026/09/08 01:27:31.657, 27955 MiB, 81920 MiB, 33 %, 202.15 W, 45
2026/09/08 01:28:01.658, 27955 MiB, 81920 MiB, 21 %, 251.84 W, 45
2026/09/08 01:28:31.660, 27955 MiB, 81920 MiB, 29 %, 257.83 W, 47
2026/09/08 01:29:01.661, 27955 MiB, 81920 MiB, 52 %, 107.11 W, 45
2026/09/08 01:29:31.663, 27955 MiB, 81920 MiB, 48 %, 227.36 W, 45
2026/09/08 01:30:01.664, 27955 MiB, 81920 MiB, 2 %, 125.76 W, 44
2026/09/08 01:30:31.666, 27955 MiB, 81920 MiB, 0 %, 89.75 W, 42
2026/09/08 01:31:01.668, 27955 MiB, 81920 MiB, 0 %, 89.06 W, 42
2026/09/08 01:31:31.669, 27955 MiB, 81920 MiB, 88 %, 231.13 W, 48
2026/09/08 01:32:01.670, 27955 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 01:32:31.672, 27955 MiB, 81920 MiB, 71 %, 206.94 W, 45
2026/09/08 01:33:01.676, 27955 MiB, 81920 MiB, 48 %, 251.64 W, 48
2026/09/08 01:33:31.678, 27955 MiB, 81920 MiB, 50 %, 90.35 W, 43
2026/09/08 01:34:01.680, 27955 MiB, 81920 MiB, 55 %, 91.45 W, 45
2026/09/08 01:34:31.681, 27955 MiB, 81920 MiB, 34 %, 90.86 W, 46
2026/09/08 01:35:01.683, 27955 MiB, 81920 MiB, 14 %, 89.24 W, 45
2026/09/08 01:35:31.686, 27955 MiB, 81920 MiB, 28 %, 293.84 W, 48
2026/09/08 01:36:01.688, 27955 MiB, 81920 MiB, 21 %, 102.87 W, 42
2026/09/08 01:36:31.689, 27955 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 01:37:01.691, 27955 MiB, 81920 MiB, 98 %, 138.03 W, 46
2026/09/08 01:37:31.692, 27955 MiB, 81920 MiB, 30 %, 172.52 W, 47
2026/09/08 01:38:01.694, 27955 MiB, 81920 MiB, 72 %, 271.14 W, 46
2026/09/08 01:38:31.695, 27955 MiB, 81920 MiB, 0 %, 88.97 W, 42
2026/09/08 01:39:01.697, 27955 MiB, 81920 MiB, 73 %, 282.63 W, 49
2026/09/08 01:39:31.698, 27955 MiB, 81920 MiB, 91 %, 245.99 W, 49
2026/09/08 01:40:01.703, 27955 MiB, 81920 MiB, 48 %, 130.82 W, 44
2026/09/08 01:40:31.705, 27955 MiB, 81920 MiB, 34 %, 140.73 W, 46
2026/09/08 01:41:01.706, 27955 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 01:41:31.708, 27955 MiB, 81920 MiB, 96 %, 136.00 W, 49
2026/09/08 01:42:01.709, 27955 MiB, 81920 MiB, 0 %, 72.03 W, 40
2026/09/08 01:42:31.710, 27955 MiB, 81920 MiB, 0 %, 71.08 W, 38
2026/09/08 01:43:01.718, 27955 MiB, 81920 MiB, 0 %, 71.36 W, 40
2026/09/08 01:43:31.720, 27955 MiB, 81920 MiB, 2 %, 286.20 W, 49
2026/09/08 01:44:01.721, 27955 MiB, 81920 MiB, 56 %, 89.57 W, 43
2026/09/08 01:44:31.722, 27955 MiB, 81920 MiB, 84 %, 320.70 W, 48
2026/09/08 01:45:01.724, 27955 MiB, 81920 MiB, 48 %, 220.01 W, 47
2026/09/08 01:45:31.726, 27955 MiB, 81920 MiB, 85 %, 296.24 W, 49
2026/09/08 01:46:01.727, 27955 MiB, 81920 MiB, 88 %, 197.48 W, 48
2026/09/08 01:46:31.728, 27955 MiB, 81920 MiB, 64 %, 118.81 W, 43
2026/09/08 01:47:01.729, 27955 MiB, 81920 MiB, 78 %, 290.33 W, 50
2026/09/08 01:47:31.730, 27955 MiB, 81920 MiB, 86 %, 324.97 W, 48
2026/09/08 01:48:01.731, 27955 MiB, 81920 MiB, 0 %, 89.61 W, 42
2026/09/08 01:48:31.733, 27955 MiB, 81920 MiB, 87 %, 272.53 W, 49
2026/09/08 01:49:01.735, 27955 MiB, 81920 MiB, 22 %, 126.75 W, 45
2026/09/08 01:49:31.736, 27955 MiB, 81920 MiB, 70 %, 125.15 W, 47
2026/09/08 01:50:01.738, 27955 MiB, 81920 MiB, 6 %, 111.68 W, 44
2026/09/08 01:50:31.739, 27955 MiB, 81920 MiB, 89 %, 107.55 W, 45
2026/09/08 01:51:01.741, 27955 MiB, 81920 MiB, 50 %, 196.82 W, 47
2026/09/08 01:51:31.743, 27955 MiB, 81920 MiB, 10 %, 116.42 W, 44
2026/09/08 01:52:01.744, 27955 MiB, 81920 MiB, 0 %, 235.93 W, 43
2026/09/08 01:52:31.749, 27955 MiB, 81920 MiB, 55 %, 131.82 W, 44
2026/09/08 01:53:01.752, 27955 MiB, 81920 MiB, 56 %, 97.65 W, 44
2026/09/08 01:53:31.753, 27955 MiB, 81920 MiB, 73 %, 97.28 W, 44
2026/09/08 01:54:01.754, 27955 MiB, 81920 MiB, 9 %, 276.73 W, 48
2026/09/08 01:54:31.757, 27955 MiB, 81920 MiB, 3 %, 124.77 W, 46
2026/09/08 01:55:01.759, 27955 MiB, 81920 MiB, 63 %, 228.55 W, 47
2026/09/08 01:55:31.760, 27955 MiB, 81920 MiB, 84 %, 279.70 W, 47
2026/09/08 01:56:01.761, 27955 MiB, 81920 MiB, 21 %, 72.40 W, 41
2026/09/08 01:56:31.765, 27955 MiB, 81920 MiB, 87 %, 91.62 W, 44
2026/09/08 01:57:01.770, 27955 MiB, 81920 MiB, 0 %, 89.66 W, 42
2026/09/08 01:57:31.772, 27955 MiB, 81920 MiB, 60 %, 281.16 W, 46
2026/09/08 01:58:01.774, 27955 MiB, 81920 MiB, 17 %, 278.23 W, 48
2026/09/08 01:58:31.776, 27955 MiB, 81920 MiB, 0 %, 282.35 W, 45
2026/09/08 01:59:01.778, 27955 MiB, 81920 MiB, 31 %, 110.97 W, 47
2026/09/08 01:59:31.779, 27955 MiB, 81920 MiB, 0 %, 90.35 W, 43
2026/09/08 02:00:01.780, 27955 MiB, 81920 MiB, 48 %, 92.05 W, 44
2026/09/08 02:00:31.781, 27955 MiB, 81920 MiB, 68 %, 159.63 W, 45
2026/09/08 02:01:01.787, 27955 MiB, 81920 MiB, 39 %, 128.89 W, 46
2026/09/08 02:01:31.794, 27955 MiB, 81920 MiB, 52 %, 91.54 W, 43
2026/09/08 02:02:01.796, 27955 MiB, 81920 MiB, 46 %, 281.16 W, 47
2026/09/08 02:02:31.797, 27955 MiB, 81920 MiB, 99 %, 221.21 W, 48
2026/09/08 02:03:01.798, 27955 MiB, 81920 MiB, 6 %, 89.66 W, 43
2026/09/08 02:03:31.800, 27955 MiB, 81920 MiB, 24 %, 240.33 W, 46
2026/09/08 02:04:01.802, 27955 MiB, 81920 MiB, 66 %, 90.62 W, 43
2026/09/08 02:04:31.803, 27955 MiB, 81920 MiB, 68 %, 292.42 W, 47
2026/09/08 02:05:01.805, 27955 MiB, 81920 MiB, 57 %, 112.05 W, 47
2026/09/08 02:05:31.806, 27955 MiB, 81920 MiB, 4 %, 159.63 W, 47
2026/09/08 02:06:01.807, 27955 MiB, 81920 MiB, 59 %, 133.20 W, 46
2026/09/08 02:06:31.809, 27955 MiB, 81920 MiB, 34 %, 106.35 W, 46
2026/09/08 02:07:01.811, 27955 MiB, 81920 MiB, 99 %, 135.82 W, 50
2026/09/08 02:07:31.812, 27955 MiB, 81920 MiB, 0 %, 89.57 W, 43
2026/09/08 02:08:01.814, 27955 MiB, 81920 MiB, 0 %, 110.26 W, 46
2026/09/08 02:08:31.817, 27955 MiB, 81920 MiB, 99 %, 328.83 W, 50
2026/09/08 02:09:01.819, 27955 MiB, 81920 MiB, 86 %, 262.77 W, 48
2026/09/08 02:09:31.828, 27955 MiB, 81920 MiB, 50 %, 226.73 W, 46
2026/09/08 02:10:01.833, 27955 MiB, 81920 MiB, 74 %, 90.52 W, 44
2026/09/08 02:10:31.846, 27955 MiB, 81920 MiB, 34 %, 279.40 W, 50
2026/09/08 02:11:01.847, 27955 MiB, 81920 MiB, 90 %, 346.52 W, 49
2026/09/08 02:11:31.848, 27955 MiB, 81920 MiB, 84 %, 96.95 W, 45
2026/09/08 02:12:01.849, 27955 MiB, 81920 MiB, 0 %, 72.40 W, 42
2026/09/08 02:12:31.853, 27955 MiB, 81920 MiB, 77 %, 92.69 W, 49
2026/09/08 02:13:01.855, 27955 MiB, 81920 MiB, 0 %, 89.66 W, 43
2026/09/08 02:13:31.856, 27955 MiB, 81920 MiB, 0 %, 89.61 W, 42
2026/09/08 02:14:01.857, 27955 MiB, 81920 MiB, 0 %, 72.25 W, 41
2026/09/08 02:14:31.859, 27955 MiB, 81920 MiB, 25 %, 90.40 W, 43
2026/09/08 02:15:01.861, 27955 MiB, 81920 MiB, 31 %, 296.29 W, 49
2026/09/08 02:15:31.865, 27955 MiB, 81920 MiB, 38 %, 90.91 W, 44
2026/09/08 02:16:01.867, 27955 MiB, 81920 MiB, 76 %, 106.13 W, 45
2026/09/08 02:16:31.869, 27955 MiB, 81920 MiB, 48 %, 90.31 W, 43
2026/09/08 02:17:01.870, 27955 MiB, 81920 MiB, 0 %, 72.05 W, 40
2026/09/08 02:17:31.871, 27955 MiB, 81920 MiB, 0 %, 71.90 W, 41
2026/09/08 02:18:01.873, 27955 MiB, 81920 MiB, 0 %, 89.16 W, 42
2026/09/08 02:18:31.874, 27955 MiB, 81920 MiB, 4 %, 74.73 W, 42
2026/09/08 02:19:01.876, 27955 MiB, 81920 MiB, 0 %, 72.50 W, 42
2026/09/08 02:19:31.877, 27955 MiB, 81920 MiB, 21 %, 90.53 W, 43
2026/09/08 02:20:01.878, 27955 MiB, 81920 MiB, 77 %, 169.58 W, 49
2026/09/08 02:20:31.880, 27955 MiB, 81920 MiB, 33 %, 105.09 W, 42
2026/09/08 02:21:01.881, 27955 MiB, 81920 MiB, 76 %, 130.43 W, 46
2026/09/08 02:21:31.882, 27955 MiB, 81920 MiB, 0 %, 89.43 W, 42
2026/09/08 02:22:01.883, 27955 MiB, 81920 MiB, 0 %, 88.88 W, 42
2026/09/08 02:22:31.885, 27955 MiB, 81920 MiB, 5 %, 89.94 W, 43
2026/09/08 02:23:01.887, 27955 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 02:23:31.889, 27955 MiB, 81920 MiB, 82 %, 96.65 W, 46
2026/09/08 02:24:01.890, 27955 MiB, 81920 MiB, 92 %, 115.70 W, 47
2026/09/08 02:24:31.893, 27955 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 02:25:01.895, 27955 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 02:25:31.896, 27955 MiB, 81920 MiB, 0 %, 89.06 W, 42
2026/09/08 02:26:01.898, 27955 MiB, 81920 MiB, 0 %, 89.66 W, 42
2026/09/08 02:26:31.899, 27955 MiB, 81920 MiB, 0 %, 72.20 W, 41
2026/09/08 02:27:01.900, 27955 MiB, 81920 MiB, 32 %, 186.76 W, 46
2026/09/08 02:27:31.902, 27955 MiB, 81920 MiB, 75 %, 94.21 W, 45
2026/09/08 02:28:01.903, 27955 MiB, 81920 MiB, 0 %, 90.35 W, 43
2026/09/08 02:28:31.904, 27955 MiB, 81920 MiB, 0 %, 72.35 W, 41
2026/09/08 02:29:01.906, 27955 MiB, 81920 MiB, 79 %, 292.42 W, 50
2026/09/08 02:29:31.908, 27955 MiB, 81920 MiB, 0 %, 72.40 W, 42
2026/09/08 02:30:01.910, 27955 MiB, 81920 MiB, 0 %, 72.05 W, 41
2026/09/08 02:30:31.911, 27955 MiB, 81920 MiB, 67 %, 344.34 W, 49
2026/09/08 02:31:01.912, 27955 MiB, 81920 MiB, 45 %, 90.16 W, 43
2026/09/08 02:31:31.914, 27955 MiB, 81920 MiB, 91 %, 193.16 W, 50
2026/09/08 02:32:01.916, 27955 MiB, 81920 MiB, 53 %, 293.89 W, 47
2026/09/08 02:32:31.916, 27955 MiB, 81920 MiB, 20 %, 90.35 W, 42
2026/09/08 02:33:01.917, 27955 MiB, 81920 MiB, 48 %, 89.93 W, 42
2026/09/08 02:33:31.919, 27955 MiB, 81920 MiB, 7 %, 112.44 W, 43
2026/09/08 02:34:01.920, 27955 MiB, 81920 MiB, 80 %, 153.43 W, 45
2026/09/08 02:34:31.922, 27955 MiB, 81920 MiB, 36 %, 135.82 W, 46
2026/09/08 02:35:01.925, 27955 MiB, 81920 MiB, 72 %, 287.35 W, 49
2026/09/08 02:35:31.927, 27955 MiB, 81920 MiB, 0 %, 89.29 W, 42
2026/09/08 02:36:01.928, 27955 MiB, 81920 MiB, 59 %, 90.25 W, 43
2026/09/08 02:36:31.929, 27955 MiB, 81920 MiB, 25 %, 298.91 W, 48
2026/09/08 02:37:01.931, 27955 MiB, 81920 MiB, 44 %, 92.49 W, 43
2026/09/08 02:37:31.933, 27955 MiB, 81920 MiB, 0 %, 89.66 W, 42
2026/09/08 02:38:01.933, 27955 MiB, 81920 MiB, 0 %, 89.84 W, 43
2026/09/08 02:38:31.935, 27955 MiB, 81920 MiB, 0 %, 78.81 W, 41
2026/09/08 02:39:01.937, 27955 MiB, 81920 MiB, 0 %, 87.17 W, 41
2026/09/08 02:39:31.937, 27955 MiB, 81920 MiB, 94 %, 109.98 W, 46
2026/09/08 02:40:01.939, 28083 MiB, 81920 MiB, 27 %, 291.79 W, 49
2026/09/08 02:40:31.941, 28083 MiB, 81920 MiB, 74 %, 143.54 W, 47
2026/09/08 02:41:01.942, 28083 MiB, 81920 MiB, 63 %, 302.19 W, 46
2026/09/08 02:41:31.945, 28083 MiB, 81920 MiB, 41 %, 89.15 W, 42
2026/09/08 02:42:01.947, 28083 MiB, 81920 MiB, 0 %, 89.93 W, 43
2026/09/08 02:42:31.950, 28083 MiB, 81920 MiB, 15 %, 293.26 W, 49
2026/09/08 02:43:01.952, 28083 MiB, 81920 MiB, 13 %, 89.93 W, 43
2026/09/08 02:43:31.953, 28083 MiB, 81920 MiB, 0 %, 88.97 W, 42
2026/09/08 02:44:01.955, 28083 MiB, 81920 MiB, 0 %, 89.74 W, 42
2026/09/08 02:44:31.957, 28083 MiB, 81920 MiB, 31 %, 93.69 W, 42
2026/09/08 02:45:01.958, 28083 MiB, 81920 MiB, 69 %, 340.52 W, 49
2026/09/08 02:45:31.959, 28083 MiB, 81920 MiB, 76 %, 291.49 W, 50
2026/09/08 02:46:01.960, 28083 MiB, 81920 MiB, 52 %, 247.54 W, 45
2026/09/08 02:46:31.961, 28083 MiB, 81920 MiB, 71 %, 274.71 W, 48
2026/09/08 02:47:01.965, 28083 MiB, 81920 MiB, 0 %, 71.00 W, 39
2026/09/08 02:47:31.967, 28083 MiB, 81920 MiB, 86 %, 292.10 W, 44
2026/09/08 02:48:01.968, 28083 MiB, 81920 MiB, 57 %, 118.36 W, 43
2026/09/08 02:48:31.970, 28083 MiB, 81920 MiB, 45 %, 89.10 W, 42
2026/09/08 02:49:01.971, 28083 MiB, 81920 MiB, 0 %, 89.29 W, 42
2026/09/08 02:49:31.973, 28083 MiB, 81920 MiB, 3 %, 90.86 W, 43
2026/09/08 02:50:01.974, 28083 MiB, 81920 MiB, 0 %, 89.20 W, 43
2026/09/08 02:50:31.977, 28083 MiB, 81920 MiB, 0 %, 89.06 W, 42
2026/09/08 02:51:01.979, 28083 MiB, 81920 MiB, 0 %, 71.88 W, 41
2026/09/08 02:51:31.980, 28083 MiB, 81920 MiB, 0 %, 88.97 W, 41
2026/09/08 02:52:01.981, 28083 MiB, 81920 MiB, 4 %, 89.75 W, 43
2026/09/08 02:52:31.982, 28083 MiB, 81920 MiB, 42 %, 166.41 W, 47
2026/09/08 02:53:01.983, 28083 MiB, 81920 MiB, 98 %, 118.36 W, 47
2026/09/08 02:53:31.986, 28083 MiB, 81920 MiB, 57 %, 95.16 W, 43
2026/09/08 02:54:01.989, 28083 MiB, 81920 MiB, 0 %, 89.75 W, 42
2026/09/08 02:54:31.991, 28083 MiB, 81920 MiB, 76 %, 230.50 W, 46
2026/09/08 02:55:01.992, 28083 MiB, 81920 MiB, 60 %, 299.80 W, 49
2026/09/08 02:55:31.993, 28083 MiB, 81920 MiB, 19 %, 235.86 W, 47
2026/09/08 02:56:01.994, 28083 MiB, 81920 MiB, 0 %, 89.66 W, 43
2026/09/08 02:56:31.996, 28083 MiB, 81920 MiB, 65 %, 93.42 W, 47
2026/09/08 02:57:01.997, 28083 MiB, 81920 MiB, 17 %, 103.74 W, 46
2026/09/08 02:57:31.998, 28083 MiB, 81920 MiB, 56 %, 177.88 W, 45
2026/09/08 02:58:01.999, 28083 MiB, 81920 MiB, 69 %, 92.59 W, 45
2026/09/08 02:58:32.000, 28083 MiB, 81920 MiB, 3 %, 89.93 W, 43
2026/09/08 02:59:02.002, 28083 MiB, 81920 MiB, 83 %, 331.15 W, 46
2026/09/08 02:59:32.004, 28083 MiB, 81920 MiB, 78 %, 136.00 W, 45
2026/09/08 03:00:02.005, 28083 MiB, 81920 MiB, 0 %, 72.28 W, 41
2026/09/08 03:00:32.006, 28083 MiB, 81920 MiB, 38 %, 90.25 W, 43
2026/09/08 03:01:02.008, 28083 MiB, 81920 MiB, 21 %, 292.38 W, 48
2026/09/08 03:01:32.009, 28083 MiB, 81920 MiB, 34 %, 92.82 W, 45
2026/09/08 03:02:02.010, 28083 MiB, 81920 MiB, 0 %, 90.12 W, 43
2026/09/08 03:02:32.012, 28083 MiB, 81920 MiB, 0 %, 89.75 W, 42
2026/09/08 03:03:02.013, 28083 MiB, 81920 MiB, 70 %, 116.78 W, 47
2026/09/08 03:03:32.014, 28083 MiB, 81920 MiB, 0 %, 89.66 W, 43
2026/09/08 03:04:02.026, 28083 MiB, 81920 MiB, 52 %, 289.14 W, 47
2026/09/08 03:04:32.027, 28083 MiB, 81920 MiB, 61 %, 94.21 W, 44
2026/09/08 03:05:02.028, 28083 MiB, 81920 MiB, 47 %, 90.53 W, 43
2026/09/08 03:05:32.030, 28083 MiB, 81920 MiB, 75 %, 100.14 W, 47
2026/09/08 03:06:02.031, 28083 MiB, 81920 MiB, 32 %, 114.02 W, 45
2026/09/08 03:06:32.033, 28083 MiB, 81920 MiB, 81 %, 165.72 W, 47
2026/09/08 03:07:02.034, 28083 MiB, 81920 MiB, 18 %, 130.49 W, 46
2026/09/08 03:07:32.035, 28083 MiB, 81920 MiB, 30 %, 106.51 W, 45
2026/09/08 03:08:02.037, 28083 MiB, 81920 MiB, 2 %, 89.47 W, 44
2026/09/08 03:08:32.038, 28083 MiB, 81920 MiB, 73 %, 137.28 W, 46
2026/09/08 03:09:02.040, 28083 MiB, 81920 MiB, 49 %, 97.38 W, 44
2026/09/08 03:09:32.041, 28083 MiB, 81920 MiB, 35 %, 92.13 W, 43
2026/09/08 03:10:02.042, 28083 MiB, 81920 MiB, 55 %, 91.96 W, 48
2026/09/08 03:10:32.043, 28083 MiB, 81920 MiB, 48 %, 118.57 W, 47
2026/09/08 03:11:02.045, 28083 MiB, 81920 MiB, 86 %, 216.26 W, 48
2026/09/08 03:11:32.046, 28083 MiB, 81920 MiB, 37 %, 100.91 W, 43
2026/09/08 03:12:02.048, 28083 MiB, 81920 MiB, 0 %, 89.66 W, 43
2026/09/08 03:12:32.049, 28083 MiB, 81920 MiB, 57 %, 91.12 W, 45
2026/09/08 03:13:02.050, 28083 MiB, 81920 MiB, 40 %, 112.65 W, 46
2026/09/08 03:13:32.052, 28083 MiB, 81920 MiB, 4 %, 92.05 W, 44
2026/09/08 03:14:02.053, 28083 MiB, 81920 MiB, 0 %, 89.66 W, 43
2026/09/08 03:14:32.056, 28083 MiB, 81920 MiB, 39 %, 274.07 W, 49
2026/09/08 03:15:02.058, 28083 MiB, 81920 MiB, 0 %, 90.16 W, 44
2026/09/08 03:15:32.059, 28083 MiB, 81920 MiB, 66 %, 92.32 W, 46
2026/09/08 03:16:02.061, 28083 MiB, 81920 MiB, 34 %, 96.78 W, 46
2026/09/08 03:16:32.062, 28083 MiB, 81920 MiB, 90 %, 92.05 W, 46
2026/09/08 03:17:02.063, 28083 MiB, 81920 MiB, 22 %, 271.14 W, 45
2026/09/08 03:17:32.065, 28083 MiB, 81920 MiB, 0 %, 90.25 W, 43
2026/09/08 03:18:02.067, 28083 MiB, 81920 MiB, 84 %, 372.75 W, 49
2026/09/08 03:18:32.069, 28083 MiB, 81920 MiB, 0 %, 90.12 W, 43
2026/09/08 03:19:02.070, 28083 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 03:19:32.071, 28083 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 03:20:02.073, 28083 MiB, 81920 MiB, 42 %, 102.92 W, 44
2026/09/08 03:20:32.074, 28083 MiB, 81920 MiB, 84 %, 295.08 W, 51
2026/09/08 03:21:02.075, 28083 MiB, 81920 MiB, 48 %, 102.53 W, 46
2026/09/08 03:21:32.077, 28083 MiB, 81920 MiB, 60 %, 206.55 W, 48
2026/09/08 03:22:02.079, 28083 MiB, 81920 MiB, 25 %, 90.34 W, 43
2026/09/08 03:22:32.080, 28083 MiB, 81920 MiB, 54 %, 299.17 W, 48
2026/09/08 03:23:02.081, 28083 MiB, 81920 MiB, 30 %, 298.33 W, 49
2026/09/08 03:23:32.082, 28083 MiB, 81920 MiB, 18 %, 97.05 W, 45
2026/09/08 03:24:02.084, 28083 MiB, 81920 MiB, 5 %, 92.15 W, 45
