timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/07 22:34:30.962, 26737 MiB, 81920 MiB, 2 %, 80.71 W, 40
2026/09/07 22:35:00.967, 26737 MiB, 81920 MiB, 87 %, 120.31 W, 46
2026/09/07 22:35:30.968, 26737 MiB, 81920 MiB, 0 %, 80.79 W, 41
2026/09/07 22:36:00.970, 26737 MiB, 81920 MiB, 8 %, 108.31 W, 43
2026/09/07 22:36:30.973, 26737 MiB, 81920 MiB, 68 %, 81.07 W, 42
2026/09/07 22:37:00.976, 26737 MiB, 81920 MiB, 0 %, 81.07 W, 41
2026/09/07 22:37:30.982, 26737 MiB, 81920 MiB, 0 %, 66.21 W, 39
2026/09/07 22:38:00.983, 26737 MiB, 81920 MiB, 77 %, 89.24 W, 44
2026/09/07 22:38:30.984, 26737 MiB, 81920 MiB, 25 %, 82.10 W, 43
2026/09/07 22:39:00.985, 26737 MiB, 81920 MiB, 11 %, 81.75 W, 43
2026/09/07 22:39:30.986, 26737 MiB, 81920 MiB, 0 %, 81.24 W, 41
2026/09/07 22:40:00.988, 26737 MiB, 81920 MiB, 8 %, 82.71 W, 40
2026/09/07 22:40:30.989, 26737 MiB, 81920 MiB, 0 %, 81.13 W, 40
2026/09/07 22:41:00.990, 26737 MiB, 81920 MiB, 78 %, 82.19 W, 43
2026/09/07 22:41:30.992, 26737 MiB, 81920 MiB, 0 %, 81.49 W, 42
2026/09/07 22:42:00.993, 26737 MiB, 81920 MiB, 9 %, 172.81 W, 42
2026/09/07 22:42:30.995, 26737 MiB, 81920 MiB, 38 %, 131.82 W, 43
2026/09/07 22:43:00.996, 26737 MiB, 81920 MiB, 49 %, 82.61 W, 43
2026/09/07 22:43:31.000, 26737 MiB, 81920 MiB, 58 %, 121.40 W, 44
2026/09/07 22:44:01.002, 26737 MiB, 81920 MiB, 32 %, 274.07 W, 49
2026/09/07 22:44:31.004, 26737 MiB, 81920 MiB, 19 %, 220.24 W, 44
2026/09/07 22:45:01.005, 26737 MiB, 81920 MiB, 35 %, 82.45 W, 43
2026/09/07 22:45:31.008, 26737 MiB, 81920 MiB, 26 %, 166.14 W, 44
2026/09/07 22:46:01.010, 26737 MiB, 81920 MiB, 83 %, 308.58 W, 46
2026/09/07 22:46:31.012, 26737 MiB, 81920 MiB, 0 %, 80.79 W, 41
2026/09/07 22:47:01.013, 26737 MiB, 81920 MiB, 70 %, 84.43 W, 43
2026/09/07 22:47:31.017, 26737 MiB, 81920 MiB, 61 %, 85.26 W, 45
2026/09/07 22:48:01.021, 26737 MiB, 81920 MiB, 0 %, 81.31 W, 41
2026/09/07 22:48:31.022, 27665 MiB, 81920 MiB, 58 %, 287.64 W, 46
2026/09/07 22:49:01.024, 27665 MiB, 81920 MiB, 71 %, 81.58 W, 43
2026/09/07 22:49:31.026, 27665 MiB, 81920 MiB, 42 %, 267.04 W, 47
2026/09/07 22:50:01.028, 27665 MiB, 81920 MiB, 98 %, 293.26 W, 51
2026/09/07 22:50:31.029, 27665 MiB, 81920 MiB, 61 %, 81.31 W, 41
2026/09/07 22:51:01.030, 27665 MiB, 81920 MiB, 0 %, 91.53 W, 41
2026/09/07 22:51:31.032, 27953 MiB, 81920 MiB, 94 %, 138.79 W, 46
2026/09/07 22:52:01.033, 27953 MiB, 81920 MiB, 2 %, 80.98 W, 44
2026/09/07 22:52:31.034, 27953 MiB, 81920 MiB, 82 %, 269.37 W, 51
2026/09/07 22:53:01.035, 28049 MiB, 81920 MiB, 78 %, 82.09 W, 43
2026/09/07 22:53:31.037, 28049 MiB, 81920 MiB, 0 %, 80.62 W, 40
2026/09/07 22:54:01.038, 28049 MiB, 81920 MiB, 41 %, 81.41 W, 42
2026/09/07 22:54:31.039, 28049 MiB, 81920 MiB, 50 %, 162.62 W, 49
2026/09/07 22:55:01.041, 28049 MiB, 81920 MiB, 49 %, 81.39 W, 41
2026/09/07 22:55:31.042, 28049 MiB, 81920 MiB, 0 %, 80.88 W, 40
2026/09/07 22:56:01.044, 28049 MiB, 81920 MiB, 28 %, 149.89 W, 44
2026/09/07 22:56:31.045, 28049 MiB, 81920 MiB, 88 %, 287.07 W, 46
2026/09/07 22:57:01.047, 28049 MiB, 81920 MiB, 77 %, 222.63 W, 49
2026/09/07 22:57:31.048, 28049 MiB, 81920 MiB, 53 %, 189.10 W, 44
2026/09/07 22:58:01.049, 28049 MiB, 81920 MiB, 4 %, 282.94 W, 48
2026/09/07 22:58:31.051, 28049 MiB, 81920 MiB, 15 %, 178.77 W, 43
2026/09/07 22:59:01.052, 28049 MiB, 81920 MiB, 61 %, 229.18 W, 44
2026/09/07 22:59:31.054, 28049 MiB, 81920 MiB, 86 %, 116.18 W, 48
2026/09/07 23:00:01.055, 28049 MiB, 81920 MiB, 0 %, 81.07 W, 41
2026/09/07 23:00:31.056, 28049 MiB, 81920 MiB, 2 %, 269.69 W, 44
2026/09/07 23:01:01.057, 28049 MiB, 81920 MiB, 26 %, 91.16 W, 41
2026/09/07 23:01:31.058, 28049 MiB, 81920 MiB, 0 %, 65.95 W, 40
2026/09/07 23:02:01.059, 28049 MiB, 81920 MiB, 0 %, 66.14 W, 40
2026/09/07 23:02:31.061, 28049 MiB, 81920 MiB, 62 %, 89.20 W, 47
2026/09/07 23:03:01.062, 28049 MiB, 81920 MiB, 22 %, 81.49 W, 44
2026/09/07 23:03:31.064, 28049 MiB, 81920 MiB, 23 %, 288.26 W, 48
2026/09/07 23:04:01.065, 28049 MiB, 81920 MiB, 70 %, 82.77 W, 43
2026/09/07 23:04:31.066, 28049 MiB, 81920 MiB, 97 %, 243.16 W, 48
2026/09/07 23:05:01.067, 28049 MiB, 81920 MiB, 10 %, 90.67 W, 45
2026/09/07 23:05:31.074, 28049 MiB, 81920 MiB, 0 %, 65.89 W, 40
2026/09/07 23:06:01.075, 28049 MiB, 81920 MiB, 62 %, 240.51 W, 48
2026/09/07 23:06:31.077, 28049 MiB, 81920 MiB, 71 %, 83.37 W, 42
2026/09/07 23:07:01.078, 28049 MiB, 81920 MiB, 0 %, 80.98 W, 41
2026/09/07 23:07:31.079, 28049 MiB, 81920 MiB, 4 %, 81.31 W, 42
2026/09/07 23:08:01.081, 28049 MiB, 81920 MiB, 64 %, 83.05 W, 42
2026/09/07 23:08:31.082, 28049 MiB, 81920 MiB, 33 %, 81.31 W, 41
2026/09/07 23:09:01.084, 28049 MiB, 81920 MiB, 25 %, 81.14 W, 42
2026/09/07 23:09:31.086, 28049 MiB, 81920 MiB, 35 %, 103.85 W, 47
2026/09/07 23:10:01.088, 28049 MiB, 81920 MiB, 62 %, 334.75 W, 46
2026/09/07 23:10:31.090, 28049 MiB, 81920 MiB, 28 %, 188.31 W, 45
2026/09/07 23:11:01.094, 28049 MiB, 81920 MiB, 4 %, 80.90 W, 41
2026/09/07 23:11:31.096, 28049 MiB, 81920 MiB, 56 %, 88.87 W, 43
2026/09/07 23:12:01.097, 28049 MiB, 81920 MiB, 74 %, 81.76 W, 45
2026/09/07 23:12:31.098, 28049 MiB, 81920 MiB, 74 %, 234.61 W, 49
2026/09/07 23:13:01.100, 28049 MiB, 81920 MiB, 6 %, 83.56 W, 43
2026/09/07 23:13:31.101, 28049 MiB, 81920 MiB, 5 %, 134.20 W, 44
2026/09/07 23:14:01.103, 28049 MiB, 81920 MiB, 0 %, 81.31 W, 41
2026/09/07 23:14:31.105, 28049 MiB, 81920 MiB, 36 %, 157.13 W, 43
2026/09/07 23:15:01.106, 28049 MiB, 81920 MiB, 49 %, 153.87 W, 42
2026/09/07 23:15:31.107, 28049 MiB, 81920 MiB, 80 %, 81.58 W, 42
2026/09/07 23:16:01.109, 28049 MiB, 81920 MiB, 33 %, 119.56 W, 44
2026/09/07 23:16:31.113, 28049 MiB, 81920 MiB, 0 %, 68.00 W, 39
2026/09/07 23:17:01.115, 28049 MiB, 81920 MiB, 21 %, 81.31 W, 42
2026/09/07 23:17:31.116, 28049 MiB, 81920 MiB, 42 %, 109.50 W, 43
2026/09/07 23:18:01.117, 28049 MiB, 81920 MiB, 0 %, 80.98 W, 41
2026/09/07 23:18:31.119, 28049 MiB, 81920 MiB, 0 %, 66.94 W, 40
2026/09/07 23:19:01.120, 28049 MiB, 81920 MiB, 92 %, 248.47 W, 47
2026/09/07 23:19:31.121, 28049 MiB, 81920 MiB, 11 %, 82.18 W, 42
2026/09/07 23:20:01.122, 28049 MiB, 81920 MiB, 72 %, 81.22 W, 41
2026/09/07 23:20:31.123, 28049 MiB, 81920 MiB, 0 %, 88.51 W, 40
2026/09/07 23:21:01.125, 28049 MiB, 81920 MiB, 97 %, 229.57 W, 48
2026/09/07 23:21:31.126, 28049 MiB, 81920 MiB, 36 %, 280.60 W, 47
2026/09/07 23:22:01.127, 28049 MiB, 81920 MiB, 0 %, 65.75 W, 39
2026/09/07 23:22:31.129, 28049 MiB, 81920 MiB, 1 %, 80.98 W, 42
2026/09/07 23:23:01.131, 28051 MiB, 81920 MiB, 0 %, 65.61 W, 38
2026/09/07 23:23:31.132, 28051 MiB, 81920 MiB, 0 %, 64.81 W, 36
2026/09/07 23:24:01.133, 28051 MiB, 81920 MiB, 0 %, 64.88 W, 35
2026/09/07 23:24:31.134, 28051 MiB, 81920 MiB, 91 %, 80.38 W, 39
2026/09/07 23:25:01.137, 28051 MiB, 81920 MiB, 0 %, 65.54 W, 38
2026/09/07 23:25:31.138, 28051 MiB, 81920 MiB, 23 %, 81.58 W, 41
2026/09/07 23:26:01.143, 28051 MiB, 81920 MiB, 59 %, 286.80 W, 42
2026/09/07 23:26:31.145, 28051 MiB, 81920 MiB, 92 %, 98.12 W, 46
2026/09/07 23:27:01.146, 28051 MiB, 81920 MiB, 74 %, 99.65 W, 45
2026/09/07 23:27:31.148, 28051 MiB, 81920 MiB, 0 %, 80.79 W, 40
2026/09/07 23:28:01.150, 28051 MiB, 81920 MiB, 67 %, 270.25 W, 46
2026/09/07 23:28:31.153, 28051 MiB, 81920 MiB, 87 %, 272.32 W, 47
2026/09/07 23:29:01.155, 28051 MiB, 81920 MiB, 23 %, 197.07 W, 45
2026/09/07 23:29:31.156, 28051 MiB, 81920 MiB, 50 %, 134.07 W, 44
2026/09/07 23:30:01.157, 28051 MiB, 81920 MiB, 12 %, 70.00 W, 40
2026/09/07 23:30:31.159, 28051 MiB, 81920 MiB, 89 %, 130.95 W, 47
2026/09/07 23:31:01.160, 28051 MiB, 81920 MiB, 0 %, 80.90 W, 41
2026/09/07 23:31:31.163, 28051 MiB, 81920 MiB, 34 %, 291.79 W, 48
2026/09/07 23:32:01.165, 28051 MiB, 81920 MiB, 0 %, 80.98 W, 46
2026/09/07 23:32:31.167, 28051 MiB, 81920 MiB, 0 %, 82.18 W, 41
2026/09/07 23:33:01.169, 28051 MiB, 81920 MiB, 27 %, 178.07 W, 45
2026/09/07 23:33:31.171, 28051 MiB, 81920 MiB, 1 %, 243.76 W, 42
2026/09/07 23:34:01.173, 28051 MiB, 81920 MiB, 3 %, 204.77 W, 44
2026/09/07 23:34:31.175, 28051 MiB, 81920 MiB, 5 %, 81.39 W, 42
2026/09/07 23:35:01.178, 28051 MiB, 81920 MiB, 0 %, 66.55 W, 40
2026/09/07 23:35:31.179, 28051 MiB, 81920 MiB, 61 %, 81.31 W, 41
2026/09/07 23:36:01.181, 28051 MiB, 81920 MiB, 0 %, 80.90 W, 41
2026/09/07 23:36:31.182, 28051 MiB, 81920 MiB, 0 %, 66.14 W, 39
2026/09/07 23:37:01.183, 28051 MiB, 81920 MiB, 98 %, 116.45 W, 47
2026/09/07 23:37:31.186, 28051 MiB, 81920 MiB, 0 %, 80.82 W, 40
2026/09/07 23:38:01.188, 28051 MiB, 81920 MiB, 73 %, 81.49 W, 42
2026/09/07 23:38:31.193, 28051 MiB, 81920 MiB, 74 %, 206.45 W, 47
2026/09/07 23:39:01.197, 28051 MiB, 81920 MiB, 65 %, 99.24 W, 44
2026/09/07 23:39:31.198, 28051 MiB, 81920 MiB, 1 %, 159.29 W, 45
2026/09/07 23:40:01.200, 28051 MiB, 81920 MiB, 37 %, 115.19 W, 45
2026/09/07 23:40:31.201, 28051 MiB, 81920 MiB, 0 %, 81.14 W, 41
2026/09/07 23:41:01.202, 28051 MiB, 81920 MiB, 72 %, 290.62 W, 48
2026/09/07 23:41:31.203, 28051 MiB, 81920 MiB, 70 %, 120.31 W, 44
2026/09/07 23:42:01.204, 28051 MiB, 81920 MiB, 1 %, 205.32 W, 44
2026/09/07 23:42:31.205, 28051 MiB, 81920 MiB, 0 %, 80.82 W, 41
2026/09/07 23:43:01.206, 28051 MiB, 81920 MiB, 27 %, 288.84 W, 46
2026/09/07 23:43:31.208, 28051 MiB, 81920 MiB, 26 %, 212.26 W, 43
2026/09/07 23:44:01.211, 28051 MiB, 81920 MiB, 71 %, 81.76 W, 42
2026/09/07 23:44:31.212, 28051 MiB, 81920 MiB, 0 %, 80.38 W, 41
2026/09/07 23:45:01.213, 28051 MiB, 81920 MiB, 52 %, 88.27 W, 47
2026/09/07 23:45:31.214, 28051 MiB, 81920 MiB, 48 %, 112.89 W, 44
2026/09/07 23:46:01.216, 28051 MiB, 81920 MiB, 63 %, 82.18 W, 43
2026/09/07 23:46:31.218, 28051 MiB, 81920 MiB, 30 %, 300.89 W, 47
2026/09/07 23:47:01.219, 28051 MiB, 81920 MiB, 26 %, 81.49 W, 42
2026/09/07 23:47:31.220, 28051 MiB, 81920 MiB, 50 %, 81.58 W, 42
2026/09/07 23:48:01.221, 28051 MiB, 81920 MiB, 0 %, 81.39 W, 42
2026/09/07 23:48:31.223, 28051 MiB, 81920 MiB, 30 %, 82.18 W, 43
2026/09/07 23:49:01.224, 28051 MiB, 81920 MiB, 71 %, 238.80 W, 48
2026/09/07 23:49:31.226, 28051 MiB, 81920 MiB, 78 %, 96.85 W, 48
2026/09/07 23:50:01.227, 28051 MiB, 81920 MiB, 89 %, 267.31 W, 49
2026/09/07 23:50:31.231, 28051 MiB, 81920 MiB, 75 %, 117.73 W, 48
2026/09/07 23:51:01.232, 28051 MiB, 81920 MiB, 32 %, 272.30 W, 50
2026/09/07 23:51:31.234, 28051 MiB, 81920 MiB, 69 %, 132.01 W, 44
2026/09/07 23:52:01.235, 28051 MiB, 81920 MiB, 32 %, 113.28 W, 44
2026/09/07 23:52:31.238, 28051 MiB, 81920 MiB, 84 %, 81.58 W, 43
2026/09/07 23:53:01.239, 28051 MiB, 81920 MiB, 32 %, 81.66 W, 43
2026/09/07 23:53:31.243, 28051 MiB, 81920 MiB, 74 %, 291.79 W, 49
2026/09/07 23:54:01.245, 28051 MiB, 81920 MiB, 0 %, 159.20 W, 44
2026/09/07 23:54:31.247, 28051 MiB, 81920 MiB, 81 %, 213.95 W, 46
2026/09/07 23:55:01.248, 28051 MiB, 81920 MiB, 38 %, 81.07 W, 41
2026/09/07 23:55:31.249, 28051 MiB, 81920 MiB, 31 %, 155.77 W, 43
2026/09/07 23:56:01.251, 28051 MiB, 81920 MiB, 76 %, 111.22 W, 44
2026/09/07 23:56:31.252, 28051 MiB, 81920 MiB, 82 %, 312.80 W, 49
2026/09/07 23:57:01.256, 28051 MiB, 81920 MiB, 12 %, 272.92 W, 47
2026/09/07 23:57:31.260, 28051 MiB, 81920 MiB, 92 %, 271.72 W, 47
2026/09/07 23:58:01.262, 28051 MiB, 81920 MiB, 10 %, 184.70 W, 45
2026/09/07 23:58:31.263, 28051 MiB, 81920 MiB, 21 %, 81.24 W, 41
2026/09/07 23:59:01.265, 28051 MiB, 81920 MiB, 0 %, 66.02 W, 40
2026/09/07 23:59:31.267, 28051 MiB, 81920 MiB, 0 %, 81.04 W, 41
2026/09/08 00:00:01.270, 28051 MiB, 81920 MiB, 0 %, 66.09 W, 39
2026/09/08 00:00:31.272, 28051 MiB, 81920 MiB, 3 %, 80.71 W, 41
2026/09/08 00:01:01.273, 28051 MiB, 81920 MiB, 92 %, 375.22 W, 49
2026/09/08 00:01:31.275, 28051 MiB, 81920 MiB, 39 %, 81.22 W, 42
2026/09/08 00:02:01.279, 28051 MiB, 81920 MiB, 71 %, 84.75 W, 47
2026/09/08 00:02:31.281, 28051 MiB, 81920 MiB, 0 %, 80.62 W, 40
2026/09/08 00:03:01.282, 28051 MiB, 81920 MiB, 0 %, 80.82 W, 40
2026/09/08 00:03:31.283, 28051 MiB, 81920 MiB, 0 %, 66.07 W, 39
2026/09/08 00:04:01.284, 28051 MiB, 81920 MiB, 0 %, 80.62 W, 40
2026/09/08 00:04:31.285, 28051 MiB, 81920 MiB, 90 %, 285.88 W, 46
2026/09/08 00:05:01.287, 28051 MiB, 81920 MiB, 73 %, 231.45 W, 51
2026/09/08 00:05:31.288, 28051 MiB, 81920 MiB, 33 %, 84.05 W, 43
2026/09/08 00:06:01.296, 28051 MiB, 81920 MiB, 0 %, 80.38 W, 40
2026/09/08 00:06:31.297, 28051 MiB, 81920 MiB, 0 %, 73.25 W, 40
2026/09/08 00:07:01.298, 28051 MiB, 81920 MiB, 88 %, 81.31 W, 43
2026/09/08 00:07:31.303, 28051 MiB, 81920 MiB, 41 %, 233.88 W, 45
2026/09/08 00:08:01.306, 28051 MiB, 81920 MiB, 0 %, 81.85 W, 40
2026/09/08 00:08:31.308, 28051 MiB, 81920 MiB, 50 %, 290.32 W, 45
2026/09/08 00:09:01.312, 28051 MiB, 81920 MiB, 85 %, 93.52 W, 47
2026/09/08 00:09:31.314, 28051 MiB, 81920 MiB, 69 %, 146.05 W, 47
2026/09/08 00:10:01.315, 28051 MiB, 81920 MiB, 49 %, 92.59 W, 44
2026/09/08 00:10:31.316, 28051 MiB, 81920 MiB, 2 %, 80.90 W, 44
2026/09/08 00:11:01.318, 28051 MiB, 81920 MiB, 40 %, 81.76 W, 42
2026/09/08 00:11:31.320, 28051 MiB, 81920 MiB, 3 %, 216.16 W, 44
2026/09/08 00:12:01.321, 28051 MiB, 81920 MiB, 5 %, 212.36 W, 44
2026/09/08 00:12:31.322, 28051 MiB, 81920 MiB, 0 %, 81.07 W, 41
2026/09/08 00:13:01.323, 28051 MiB, 81920 MiB, 20 %, 292.43 W, 47
2026/09/08 00:13:31.327, 28051 MiB, 81920 MiB, 44 %, 81.15 W, 42
2026/09/08 00:14:01.328, 28051 MiB, 81920 MiB, 29 %, 84.69 W, 42
2026/09/08 00:14:31.329, 28051 MiB, 81920 MiB, 0 %, 80.88 W, 40
2026/09/08 00:15:01.331, 28051 MiB, 81920 MiB, 3 %, 203.61 W, 44
2026/09/08 00:15:31.332, 28051 MiB, 81920 MiB, 51 %, 110.85 W, 46
2026/09/08 00:16:01.334, 28051 MiB, 81920 MiB, 44 %, 81.22 W, 42
2026/09/08 00:16:31.336, 28051 MiB, 81920 MiB, 30 %, 81.22 W, 41
2026/09/08 00:17:01.338, 28051 MiB, 81920 MiB, 66 %, 284.69 W, 46
2026/09/08 00:17:31.339, 28051 MiB, 81920 MiB, 92 %, 247.61 W, 48
2026/09/08 00:18:01.340, 28051 MiB, 81920 MiB, 100 %, 179.86 W, 49
2026/09/08 00:18:31.342, 28051 MiB, 81920 MiB, 0 %, 80.82 W, 40
2026/09/08 00:19:01.343, 28051 MiB, 81920 MiB, 83 %, 82.18 W, 44
2026/09/08 00:19:31.345, 28051 MiB, 81920 MiB, 72 %, 273.79 W, 49
2026/09/08 00:20:01.346, 28051 MiB, 81920 MiB, 31 %, 202.33 W, 42
2026/09/08 00:20:31.347, 28051 MiB, 81920 MiB, 0 %, 80.90 W, 41
2026/09/08 00:21:01.348, 28051 MiB, 81920 MiB, 74 %, 166.24 W, 47
2026/09/08 00:21:31.349, 28051 MiB, 81920 MiB, 72 %, 80.98 W, 41
2026/09/08 00:22:01.351, 28051 MiB, 81920 MiB, 78 %, 125.95 W, 45
2026/09/08 00:22:31.353, 28051 MiB, 81920 MiB, 0 %, 80.62 W, 41
2026/09/08 00:23:01.356, 28051 MiB, 81920 MiB, 0 %, 80.98 W, 41
2026/09/08 00:23:31.357, 28051 MiB, 81920 MiB, 51 %, 81.76 W, 42
2026/09/08 00:24:01.358, 28051 MiB, 81920 MiB, 0 %, 80.71 W, 40
2026/09/08 00:24:31.359, 28051 MiB, 81920 MiB, 83 %, 184.12 W, 45
2026/09/08 00:25:01.361, 28051 MiB, 81920 MiB, 45 %, 81.22 W, 42
2026/09/08 00:25:31.362, 28051 MiB, 81920 MiB, 48 %, 89.20 W, 42
2026/09/08 00:26:01.363, 28051 MiB, 81920 MiB, 77 %, 149.75 W, 47
2026/09/08 00:26:31.365, 28051 MiB, 81920 MiB, 89 %, 97.65 W, 45
2026/09/08 00:27:01.369, 28051 MiB, 81920 MiB, 0 %, 81.39 W, 41
2026/09/08 00:27:31.371, 28051 MiB, 81920 MiB, 98 %, 91.81 W, 45
2026/09/08 00:28:01.375, 28051 MiB, 81920 MiB, 29 %, 112.32 W, 45
2026/09/08 00:28:31.377, 28051 MiB, 81920 MiB, 0 %, 65.47 W, 38
2026/09/08 00:29:01.379, 28051 MiB, 81920 MiB, 73 %, 248.65 W, 44
2026/09/08 00:29:31.382, 28051 MiB, 81920 MiB, 54 %, 90.07 W, 44
2026/09/08 00:30:01.383, 28051 MiB, 81920 MiB, 24 %, 145.42 W, 42
2026/09/08 00:30:31.385, 28051 MiB, 81920 MiB, 66 %, 80.90 W, 41
2026/09/08 00:31:01.387, 28051 MiB, 81920 MiB, 0 %, 66.21 W, 39
2026/09/08 00:31:31.388, 28051 MiB, 81920 MiB, 16 %, 87.17 W, 42
2026/09/08 00:32:01.390, 28051 MiB, 81920 MiB, 0 %, 80.71 W, 40
2026/09/08 00:32:31.391, 28051 MiB, 81920 MiB, 62 %, 269.37 W, 47
2026/09/08 00:33:01.393, 28051 MiB, 81920 MiB, 32 %, 148.23 W, 42
2026/09/08 00:33:31.394, 28051 MiB, 81920 MiB, 0 %, 81.39 W, 41
2026/09/08 00:34:01.399, 28051 MiB, 81920 MiB, 94 %, 85.80 W, 48
2026/09/08 00:34:31.400, 28051 MiB, 81920 MiB, 0 %, 77.81 W, 40
2026/09/08 00:35:01.401, 28051 MiB, 81920 MiB, 56 %, 80.98 W, 41
2026/09/08 00:35:31.403, 28051 MiB, 81920 MiB, 88 %, 159.78 W, 47
2026/09/08 00:36:01.404, 28051 MiB, 81920 MiB, 69 %, 151.81 W, 46
2026/09/08 00:36:31.405, 28051 MiB, 81920 MiB, 3 %, 271.71 W, 46
2026/09/08 00:37:01.407, 28051 MiB, 81920 MiB, 73 %, 87.59 W, 43
2026/09/08 00:37:31.408, 28051 MiB, 81920 MiB, 35 %, 81.93 W, 42
2026/09/08 00:38:01.409, 28051 MiB, 81920 MiB, 0 %, 81.39 W, 41
2026/09/08 00:38:31.411, 28051 MiB, 81920 MiB, 36 %, 137.28 W, 46
2026/09/08 00:39:01.413, 28051 MiB, 81920 MiB, 10 %, 81.56 W, 41
2026/09/08 00:39:31.414, 28051 MiB, 81920 MiB, 14 %, 153.27 W, 42
2026/09/08 00:40:01.415, 28051 MiB, 81920 MiB, 51 %, 131.82 W, 44
2026/09/08 00:40:31.417, 28051 MiB, 81920 MiB, 0 %, 80.98 W, 41
2026/09/08 00:41:01.418, 28051 MiB, 81920 MiB, 56 %, 280.60 W, 46
2026/09/08 00:41:31.419, 28051 MiB, 81920 MiB, 2 %, 80.79 W, 43
2026/09/08 00:42:01.421, 28051 MiB, 81920 MiB, 0 %, 81.39 W, 41
2026/09/08 00:42:31.422, 28051 MiB, 81920 MiB, 27 %, 127.56 W, 48
2026/09/08 00:43:01.423, 28051 MiB, 81920 MiB, 0 %, 80.54 W, 40
2026/09/08 00:43:31.424, 28051 MiB, 81920 MiB, 69 %, 95.99 W, 46
2026/09/08 00:44:01.425, 28051 MiB, 81920 MiB, 32 %, 189.38 W, 45
2026/09/08 00:44:31.426, 28051 MiB, 81920 MiB, 7 %, 81.31 W, 41
2026/09/08 00:45:01.428, 28051 MiB, 81920 MiB, 20 %, 261.41 W, 44
2026/09/08 00:45:31.432, 28051 MiB, 81920 MiB, 22 %, 174.04 W, 42
2026/09/08 00:46:01.434, 28051 MiB, 81920 MiB, 76 %, 128.75 W, 44
2026/09/08 00:46:31.435, 28051 MiB, 81920 MiB, 0 %, 80.62 W, 40
2026/09/08 00:47:01.437, 28051 MiB, 81920 MiB, 0 %, 81.39 W, 42
2026/09/08 00:47:31.438, 28051 MiB, 81920 MiB, 0 %, 80.82 W, 41
2026/09/08 00:48:01.440, 28051 MiB, 81920 MiB, 86 %, 274.69 W, 46
2026/09/08 00:48:31.441, 28051 MiB, 81920 MiB, 0 %, 80.90 W, 40
