timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/07 22:48:01.012, 26705 MiB, 81920 MiB, 49 %, 120.63 W, 49
2026/09/07 22:48:31.014, 26705 MiB, 81920 MiB, 0 %, 89.20 W, 46
2026/09/07 22:49:01.015, 26705 MiB, 81920 MiB, 27 %, 89.93 W, 47
2026/09/07 22:49:31.016, 28465 MiB, 81920 MiB, 74 %, 278.83 W, 52
2026/09/07 22:50:01.018, 28465 MiB, 81920 MiB, 79 %, 92.90 W, 50
2026/09/07 22:50:31.020, 28465 MiB, 81920 MiB, 37 %, 90.67 W, 46
2026/09/07 22:51:01.021, 28465 MiB, 81920 MiB, 0 %, 100.48 W, 45
2026/09/07 22:51:31.025, 28465 MiB, 81920 MiB, 0 %, 89.29 W, 45
2026/09/07 22:52:01.026, 28465 MiB, 81920 MiB, 0 %, 71.61 W, 44
2026/09/07 22:52:31.027, 28465 MiB, 81920 MiB, 3 %, 158.59 W, 45
2026/09/07 22:53:01.029, 28465 MiB, 81920 MiB, 2 %, 89.57 W, 46
2026/09/07 22:53:31.030, 28465 MiB, 81920 MiB, 92 %, 245.75 W, 47
2026/09/07 22:54:01.032, 28465 MiB, 81920 MiB, 77 %, 150.45 W, 51
2026/09/07 22:54:31.035, 28465 MiB, 81920 MiB, 0 %, 84.51 W, 44
2026/09/07 22:55:01.036, 28465 MiB, 81920 MiB, 26 %, 89.15 W, 45
2026/09/07 22:55:31.037, 28465 MiB, 81920 MiB, 0 %, 88.37 W, 45
2026/09/07 22:56:01.040, 28465 MiB, 81920 MiB, 30 %, 89.94 W, 46
2026/09/07 22:56:31.042, 28465 MiB, 81920 MiB, 77 %, 221.63 W, 51
2026/09/07 22:57:01.043, 28465 MiB, 81920 MiB, 100 %, 245.39 W, 51
2026/09/07 22:57:31.045, 28465 MiB, 81920 MiB, 2 %, 144.71 W, 47
2026/09/07 22:58:01.046, 28465 MiB, 81920 MiB, 25 %, 271.97 W, 48
2026/09/07 22:58:31.048, 28465 MiB, 81920 MiB, 25 %, 100.52 W, 46
2026/09/07 22:59:01.049, 28465 MiB, 81920 MiB, 0 %, 88.46 W, 44
2026/09/07 22:59:31.051, 28465 MiB, 81920 MiB, 25 %, 221.40 W, 51
2026/09/07 23:00:01.052, 28465 MiB, 81920 MiB, 42 %, 93.29 W, 47
2026/09/07 23:00:31.053, 28465 MiB, 81920 MiB, 0 %, 88.60 W, 45
2026/09/07 23:01:01.054, 28465 MiB, 81920 MiB, 83 %, 228.91 W, 50
2026/09/07 23:01:31.056, 28465 MiB, 81920 MiB, 30 %, 122.02 W, 49
2026/09/07 23:02:01.058, 28465 MiB, 81920 MiB, 0 %, 88.70 W, 45
2026/09/07 23:02:31.060, 28465 MiB, 81920 MiB, 41 %, 89.57 W, 48
2026/09/07 23:03:01.061, 28465 MiB, 81920 MiB, 53 %, 90.43 W, 50
2026/09/07 23:03:31.066, 28465 MiB, 81920 MiB, 56 %, 90.67 W, 47
2026/09/07 23:04:01.068, 28465 MiB, 81920 MiB, 18 %, 177.66 W, 49
2026/09/07 23:04:31.071, 28465 MiB, 81920 MiB, 42 %, 109.54 W, 47
2026/09/07 23:05:01.072, 28465 MiB, 81920 MiB, 37 %, 89.57 W, 46
2026/09/07 23:05:31.075, 28465 MiB, 81920 MiB, 95 %, 309.22 W, 53
2026/09/07 23:06:01.081, 28465 MiB, 81920 MiB, 0 %, 88.78 W, 45
2026/09/07 23:06:31.082, 28465 MiB, 81920 MiB, 57 %, 88.79 W, 45
2026/09/07 23:07:01.084, 28465 MiB, 81920 MiB, 0 %, 89.15 W, 45
2026/09/07 23:07:31.085, 28465 MiB, 81920 MiB, 79 %, 282.63 W, 52
2026/09/07 23:08:01.086, 28465 MiB, 81920 MiB, 67 %, 175.18 W, 48
2026/09/07 23:08:31.087, 28465 MiB, 81920 MiB, 2 %, 94.88 W, 45
2026/09/07 23:09:01.088, 28465 MiB, 81920 MiB, 54 %, 90.43 W, 47
2026/09/07 23:09:31.090, 28465 MiB, 81920 MiB, 46 %, 98.32 W, 47
2026/09/07 23:10:01.091, 28465 MiB, 81920 MiB, 0 %, 88.60 W, 45
2026/09/07 23:10:31.092, 28465 MiB, 81920 MiB, 0 %, 88.60 W, 45
2026/09/07 23:11:01.094, 28465 MiB, 81920 MiB, 39 %, 94.61 W, 44
2026/09/07 23:11:31.095, 28465 MiB, 81920 MiB, 0 %, 89.38 W, 45
2026/09/07 23:12:01.096, 28465 MiB, 81920 MiB, 0 %, 71.61 W, 43
2026/09/07 23:12:31.098, 28465 MiB, 81920 MiB, 0 %, 89.20 W, 46
2026/09/07 23:13:01.099, 28465 MiB, 81920 MiB, 81 %, 153.43 W, 48
2026/09/07 23:13:31.100, 28465 MiB, 81920 MiB, 66 %, 292.36 W, 53
2026/09/07 23:14:01.102, 28465 MiB, 81920 MiB, 35 %, 103.57 W, 46
2026/09/07 23:14:31.103, 28465 MiB, 81920 MiB, 34 %, 194.23 W, 48
2026/09/07 23:15:01.104, 28465 MiB, 81920 MiB, 67 %, 164.52 W, 48
2026/09/07 23:15:31.106, 28465 MiB, 81920 MiB, 43 %, 94.98 W, 47
2026/09/07 23:16:01.107, 28465 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/07 23:16:31.109, 28465 MiB, 81920 MiB, 62 %, 308.94 W, 50
2026/09/07 23:17:01.110, 28465 MiB, 81920 MiB, 81 %, 91.81 W, 49
2026/09/07 23:17:31.112, 28465 MiB, 81920 MiB, 0 %, 88.46 W, 45
2026/09/07 23:18:01.113, 28465 MiB, 81920 MiB, 0 %, 71.61 W, 44
2026/09/07 23:18:31.114, 28465 MiB, 81920 MiB, 67 %, 305.42 W, 52
2026/09/07 23:19:01.115, 28465 MiB, 81920 MiB, 78 %, 275.88 W, 50
2026/09/07 23:19:31.116, 28465 MiB, 81920 MiB, 53 %, 248.07 W, 48
2026/09/07 23:20:01.117, 28465 MiB, 81920 MiB, 55 %, 181.06 W, 48
2026/09/07 23:20:31.118, 28465 MiB, 81920 MiB, 87 %, 170.60 W, 50
2026/09/07 23:21:01.119, 28465 MiB, 81920 MiB, 34 %, 100.21 W, 48
2026/09/07 23:21:31.120, 28465 MiB, 81920 MiB, 93 %, 100.81 W, 51
2026/09/07 23:22:01.122, 28465 MiB, 81920 MiB, 0 %, 88.36 W, 45
2026/09/07 23:22:31.123, 28465 MiB, 81920 MiB, 0 %, 89.93 W, 46
2026/09/07 23:23:01.124, 28465 MiB, 81920 MiB, 100 %, 108.58 W, 51
2026/09/07 23:23:31.127, 28467 MiB, 81920 MiB, 0 %, 70.56 W, 42
2026/09/07 23:24:01.128, 28467 MiB, 81920 MiB, 0 %, 69.36 W, 39
2026/09/07 23:24:31.129, 28467 MiB, 81920 MiB, 0 %, 68.68 W, 38
2026/09/07 23:25:01.130, 28467 MiB, 81920 MiB, 87 %, 319.58 W, 48
2026/09/07 23:25:31.131, 28467 MiB, 81920 MiB, 0 %, 87.59 W, 43
2026/09/07 23:26:01.133, 28467 MiB, 81920 MiB, 53 %, 111.47 W, 48
2026/09/07 23:26:31.142, 28467 MiB, 81920 MiB, 5 %, 97.58 W, 44
2026/09/07 23:27:01.144, 28467 MiB, 81920 MiB, 0 %, 261.57 W, 48
2026/09/07 23:27:31.148, 28467 MiB, 81920 MiB, 100 %, 215.74 W, 48
2026/09/07 23:28:01.150, 28467 MiB, 81920 MiB, 36 %, 90.52 W, 47
2026/09/07 23:28:31.151, 28467 MiB, 81920 MiB, 41 %, 192.76 W, 47
2026/09/07 23:29:01.153, 28467 MiB, 81920 MiB, 50 %, 262.23 W, 48
2026/09/07 23:29:31.155, 28467 MiB, 81920 MiB, 0 %, 71.00 W, 44
2026/09/07 23:30:01.158, 28467 MiB, 81920 MiB, 68 %, 234.50 W, 53
2026/09/07 23:30:31.159, 28467 MiB, 81920 MiB, 96 %, 232.35 W, 49
2026/09/07 23:31:01.160, 28467 MiB, 81920 MiB, 41 %, 112.05 W, 48
2026/09/07 23:31:31.163, 28467 MiB, 81920 MiB, 53 %, 280.89 W, 52
2026/09/07 23:32:01.165, 28467 MiB, 81920 MiB, 83 %, 219.51 W, 50
2026/09/07 23:32:31.166, 28467 MiB, 81920 MiB, 4 %, 89.06 W, 45
2026/09/07 23:33:01.167, 28467 MiB, 81920 MiB, 16 %, 317.51 W, 49
2026/09/07 23:33:31.169, 28467 MiB, 81920 MiB, 31 %, 108.46 W, 46
2026/09/07 23:34:01.171, 28467 MiB, 81920 MiB, 86 %, 256.30 W, 52
2026/09/07 23:34:31.173, 28467 MiB, 81920 MiB, 30 %, 156.10 W, 49
2026/09/07 23:35:01.174, 28467 MiB, 81920 MiB, 23 %, 77.53 W, 44
2026/09/07 23:35:31.175, 28467 MiB, 81920 MiB, 0 %, 89.29 W, 45
2026/09/07 23:36:01.177, 28467 MiB, 81920 MiB, 74 %, 313.33 W, 52
2026/09/07 23:36:31.178, 28467 MiB, 81920 MiB, 0 %, 88.36 W, 45
2026/09/07 23:37:01.179, 28467 MiB, 81920 MiB, 52 %, 109.50 W, 48
2026/09/07 23:37:31.183, 28467 MiB, 81920 MiB, 91 %, 324.23 W, 51
2026/09/07 23:38:01.186, 28467 MiB, 81920 MiB, 51 %, 89.29 W, 45
2026/09/07 23:38:31.189, 28467 MiB, 81920 MiB, 0 %, 88.46 W, 44
2026/09/07 23:39:01.190, 28467 MiB, 81920 MiB, 55 %, 299.46 W, 51
2026/09/07 23:39:31.191, 28467 MiB, 81920 MiB, 58 %, 309.26 W, 52
2026/09/07 23:40:01.192, 28467 MiB, 81920 MiB, 38 %, 274.65 W, 45
2026/09/07 23:40:31.194, 28467 MiB, 81920 MiB, 84 %, 95.06 W, 48
2026/09/07 23:41:01.196, 28467 MiB, 81920 MiB, 46 %, 88.46 W, 47
2026/09/07 23:41:31.198, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/07 23:42:01.199, 28467 MiB, 81920 MiB, 78 %, 128.62 W, 50
2026/09/07 23:42:31.200, 28467 MiB, 81920 MiB, 93 %, 176.34 W, 50
2026/09/07 23:43:01.202, 28467 MiB, 81920 MiB, 44 %, 307.75 W, 50
2026/09/07 23:43:31.203, 28467 MiB, 81920 MiB, 1 %, 88.79 W, 45
2026/09/07 23:44:01.204, 28467 MiB, 81920 MiB, 72 %, 272.58 W, 51
2026/09/07 23:44:31.205, 28467 MiB, 81920 MiB, 0 %, 88.88 W, 46
2026/09/07 23:45:01.207, 28467 MiB, 81920 MiB, 86 %, 112.65 W, 51
2026/09/07 23:45:31.208, 28467 MiB, 81920 MiB, 78 %, 94.78 W, 47
2026/09/07 23:46:01.210, 28467 MiB, 81920 MiB, 19 %, 91.81 W, 46
2026/09/07 23:46:31.211, 28467 MiB, 81920 MiB, 49 %, 135.86 W, 49
2026/09/07 23:47:01.212, 28467 MiB, 81920 MiB, 74 %, 102.60 W, 48
2026/09/07 23:47:31.213, 28467 MiB, 81920 MiB, 0 %, 92.92 W, 45
2026/09/07 23:48:01.215, 28467 MiB, 81920 MiB, 0 %, 71.36 W, 44
2026/09/07 23:48:31.216, 28467 MiB, 81920 MiB, 0 %, 89.15 W, 45
2026/09/07 23:49:01.217, 28467 MiB, 81920 MiB, 86 %, 305.97 W, 52
2026/09/07 23:49:31.219, 28467 MiB, 81920 MiB, 36 %, 89.84 W, 47
2026/09/07 23:50:01.220, 28467 MiB, 81920 MiB, 58 %, 217.50 W, 52
2026/09/07 23:50:31.228, 28467 MiB, 81920 MiB, 30 %, 278.21 W, 53
2026/09/07 23:51:01.230, 28467 MiB, 81920 MiB, 0 %, 71.53 W, 44
2026/09/07 23:51:31.230, 28467 MiB, 81920 MiB, 55 %, 128.89 W, 49
2026/09/07 23:52:01.232, 28467 MiB, 81920 MiB, 62 %, 246.67 W, 51
2026/09/07 23:52:31.234, 28467 MiB, 81920 MiB, 71 %, 94.49 W, 50
2026/09/07 23:53:01.235, 28467 MiB, 81920 MiB, 29 %, 94.21 W, 46
2026/09/07 23:53:31.238, 28467 MiB, 81920 MiB, 65 %, 287.07 W, 52
2026/09/07 23:54:01.240, 28467 MiB, 81920 MiB, 0 %, 89.47 W, 48
2026/09/07 23:54:31.242, 28467 MiB, 81920 MiB, 0 %, 88.64 W, 45
2026/09/07 23:55:01.244, 28467 MiB, 81920 MiB, 0 %, 89.38 W, 46
2026/09/07 23:55:31.246, 28467 MiB, 81920 MiB, 0 %, 88.28 W, 45
2026/09/07 23:56:01.247, 28467 MiB, 81920 MiB, 69 %, 90.34 W, 49
2026/09/07 23:56:31.249, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 44
2026/09/07 23:57:01.253, 28467 MiB, 81920 MiB, 25 %, 89.38 W, 46
2026/09/07 23:57:31.256, 28467 MiB, 81920 MiB, 51 %, 90.35 W, 46
2026/09/07 23:58:01.258, 28467 MiB, 81920 MiB, 87 %, 305.72 W, 51
2026/09/07 23:58:31.259, 28467 MiB, 81920 MiB, 31 %, 89.07 W, 45
2026/09/07 23:59:01.260, 28467 MiB, 81920 MiB, 74 %, 371.46 W, 51
2026/09/07 23:59:31.263, 28467 MiB, 81920 MiB, 76 %, 89.43 W, 45
2026/09/08 00:00:01.268, 28467 MiB, 81920 MiB, 0 %, 88.46 W, 44
2026/09/08 00:00:31.270, 28467 MiB, 81920 MiB, 34 %, 288.84 W, 49
2026/09/08 00:01:01.271, 28467 MiB, 81920 MiB, 0 %, 88.97 W, 45
2026/09/08 00:01:31.273, 28467 MiB, 81920 MiB, 57 %, 293.57 W, 54
2026/09/08 00:02:01.276, 28467 MiB, 81920 MiB, 41 %, 227.75 W, 47
2026/09/08 00:02:31.277, 28467 MiB, 81920 MiB, 98 %, 127.55 W, 54
2026/09/08 00:03:01.279, 28467 MiB, 81920 MiB, 19 %, 143.84 W, 50
2026/09/08 00:03:31.280, 28467 MiB, 81920 MiB, 88 %, 92.82 W, 49
2026/09/08 00:04:01.282, 28467 MiB, 81920 MiB, 78 %, 307.48 W, 54
2026/09/08 00:04:31.283, 28467 MiB, 81920 MiB, 54 %, 168.90 W, 52
2026/09/08 00:05:01.284, 28467 MiB, 81920 MiB, 90 %, 215.97 W, 52
2026/09/08 00:05:31.287, 28467 MiB, 81920 MiB, 0 %, 88.88 W, 44
2026/09/08 00:06:01.288, 28467 MiB, 81920 MiB, 57 %, 88.97 W, 46
2026/09/08 00:06:31.290, 28467 MiB, 81920 MiB, 1 %, 89.93 W, 46
2026/09/08 00:07:01.292, 28467 MiB, 81920 MiB, 0 %, 88.36 W, 45
2026/09/08 00:07:31.293, 28467 MiB, 81920 MiB, 35 %, 98.35 W, 47
2026/09/08 00:08:01.295, 28467 MiB, 81920 MiB, 0 %, 88.46 W, 45
2026/09/08 00:08:31.296, 28467 MiB, 81920 MiB, 0 %, 71.13 W, 43
2026/09/08 00:09:01.297, 28467 MiB, 81920 MiB, 51 %, 98.95 W, 45
2026/09/08 00:09:31.299, 28467 MiB, 81920 MiB, 61 %, 90.25 W, 47
2026/09/08 00:10:01.301, 28467 MiB, 81920 MiB, 55 %, 224.60 W, 52
2026/09/08 00:10:31.302, 28467 MiB, 81920 MiB, 58 %, 346.67 W, 51
2026/09/08 00:11:01.309, 28467 MiB, 81920 MiB, 79 %, 104.94 W, 47
2026/09/08 00:11:31.311, 28467 MiB, 81920 MiB, 1 %, 74.02 W, 44
2026/09/08 00:12:01.313, 28467 MiB, 81920 MiB, 20 %, 147.67 W, 49
2026/09/08 00:12:31.314, 28467 MiB, 81920 MiB, 92 %, 135.83 W, 51
2026/09/08 00:13:01.315, 28467 MiB, 81920 MiB, 2 %, 119.95 W, 47
2026/09/08 00:13:31.316, 28467 MiB, 81920 MiB, 65 %, 89.57 W, 46
2026/09/08 00:14:01.318, 28467 MiB, 81920 MiB, 84 %, 291.54 W, 54
2026/09/08 00:14:31.319, 28467 MiB, 81920 MiB, 88 %, 105.26 W, 50
2026/09/08 00:15:01.320, 28467 MiB, 81920 MiB, 4 %, 92.78 W, 46
2026/09/08 00:15:31.324, 28467 MiB, 81920 MiB, 0 %, 71.36 W, 43
2026/09/08 00:16:01.326, 28467 MiB, 81920 MiB, 0 %, 71.21 W, 44
2026/09/08 00:16:31.327, 28467 MiB, 81920 MiB, 0 %, 88.70 W, 45
2026/09/08 00:17:01.328, 28467 MiB, 81920 MiB, 31 %, 89.57 W, 46
2026/09/08 00:17:31.329, 28467 MiB, 81920 MiB, 84 %, 287.97 W, 52
2026/09/08 00:18:01.330, 28467 MiB, 81920 MiB, 93 %, 89.29 W, 47
2026/09/08 00:18:31.336, 28467 MiB, 81920 MiB, 95 %, 308.62 W, 53
2026/09/08 00:19:01.338, 28467 MiB, 81920 MiB, 0 %, 89.66 W, 46
2026/09/08 00:19:31.340, 28467 MiB, 81920 MiB, 0 %, 89.38 W, 45
2026/09/08 00:20:01.344, 28467 MiB, 81920 MiB, 96 %, 187.51 W, 47
2026/09/08 00:20:31.346, 28467 MiB, 81920 MiB, 77 %, 257.83 W, 50
2026/09/08 00:21:01.348, 28467 MiB, 81920 MiB, 78 %, 281.73 W, 52
2026/09/08 00:21:31.349, 28467 MiB, 81920 MiB, 0 %, 88.36 W, 45
2026/09/08 00:22:01.355, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/08 00:22:31.356, 28467 MiB, 81920 MiB, 92 %, 90.34 W, 47
2026/09/08 00:23:01.358, 28467 MiB, 81920 MiB, 94 %, 278.79 W, 51
2026/09/08 00:23:31.359, 28467 MiB, 81920 MiB, 85 %, 90.16 W, 47
2026/09/08 00:24:01.360, 28467 MiB, 81920 MiB, 80 %, 96.78 W, 49
2026/09/08 00:24:31.362, 28467 MiB, 81920 MiB, 92 %, 95.75 W, 52
2026/09/08 00:25:01.364, 28467 MiB, 81920 MiB, 0 %, 71.80 W, 44
2026/09/08 00:25:31.366, 28467 MiB, 81920 MiB, 0 %, 88.97 W, 45
2026/09/08 00:26:01.367, 28467 MiB, 81920 MiB, 78 %, 305.73 W, 53
2026/09/08 00:26:31.367, 28467 MiB, 81920 MiB, 21 %, 288.54 W, 51
2026/09/08 00:27:01.369, 28467 MiB, 81920 MiB, 7 %, 276.14 W, 48
2026/09/08 00:27:31.370, 28467 MiB, 81920 MiB, 0 %, 88.97 W, 45
2026/09/08 00:28:01.373, 28467 MiB, 81920 MiB, 99 %, 173.86 W, 53
2026/09/08 00:28:31.375, 28467 MiB, 81920 MiB, 0 %, 70.88 W, 43
2026/09/08 00:29:01.376, 28467 MiB, 81920 MiB, 0 %, 69.61 W, 40
2026/09/08 00:29:31.376, 28467 MiB, 81920 MiB, 85 %, 89.93 W, 46
2026/09/08 00:30:01.378, 28467 MiB, 81920 MiB, 22 %, 162.72 W, 47
2026/09/08 00:30:31.379, 28467 MiB, 81920 MiB, 2 %, 88.19 W, 44
2026/09/08 00:31:01.385, 28467 MiB, 81920 MiB, 0 %, 88.46 W, 44
2026/09/08 00:31:31.387, 28467 MiB, 81920 MiB, 82 %, 184.77 W, 49
2026/09/08 00:32:01.388, 28467 MiB, 81920 MiB, 65 %, 112.16 W, 50
2026/09/08 00:32:31.392, 28467 MiB, 81920 MiB, 0 %, 71.13 W, 44
2026/09/08 00:33:01.393, 28467 MiB, 81920 MiB, 100 %, 186.91 W, 47
2026/09/08 00:33:31.395, 28467 MiB, 81920 MiB, 35 %, 111.68 W, 47
2026/09/08 00:34:01.397, 28467 MiB, 81920 MiB, 89 %, 91.54 W, 48
2026/09/08 00:34:31.399, 28467 MiB, 81920 MiB, 26 %, 92.24 W, 47
2026/09/08 00:35:01.403, 28467 MiB, 81920 MiB, 80 %, 338.81 W, 51
2026/09/08 00:35:31.406, 28467 MiB, 81920 MiB, 63 %, 117.64 W, 47
2026/09/08 00:36:01.408, 28467 MiB, 81920 MiB, 13 %, 89.57 W, 46
2026/09/08 00:36:31.409, 28467 MiB, 81920 MiB, 82 %, 106.24 W, 51
2026/09/08 00:37:01.411, 28467 MiB, 81920 MiB, 91 %, 99.11 W, 48
2026/09/08 00:37:31.412, 28467 MiB, 81920 MiB, 39 %, 90.44 W, 47
2026/09/08 00:38:01.415, 28467 MiB, 81920 MiB, 74 %, 100.41 W, 50
2026/09/08 00:38:31.417, 28467 MiB, 81920 MiB, 33 %, 88.88 W, 45
2026/09/08 00:39:01.418, 28467 MiB, 81920 MiB, 84 %, 369.23 W, 51
2026/09/08 00:39:31.419, 28467 MiB, 81920 MiB, 98 %, 306.05 W, 51
2026/09/08 00:40:01.421, 28467 MiB, 81920 MiB, 65 %, 89.57 W, 46
2026/09/08 00:40:31.422, 28467 MiB, 81920 MiB, 72 %, 253.04 W, 48
2026/09/08 00:41:01.424, 28467 MiB, 81920 MiB, 71 %, 287.67 W, 51
2026/09/08 00:41:31.426, 28467 MiB, 81920 MiB, 56 %, 109.28 W, 50
2026/09/08 00:42:01.427, 28467 MiB, 81920 MiB, 48 %, 91.22 W, 47
2026/09/08 00:42:31.435, 28467 MiB, 81920 MiB, 35 %, 88.70 W, 47
2026/09/08 00:43:01.436, 28467 MiB, 81920 MiB, 32 %, 89.74 W, 46
2026/09/08 00:43:31.438, 28467 MiB, 81920 MiB, 53 %, 287.95 W, 52
2026/09/08 00:44:01.440, 28467 MiB, 81920 MiB, 0 %, 89.57 W, 46
2026/09/08 00:44:31.442, 28467 MiB, 81920 MiB, 0 %, 95.26 W, 45
2026/09/08 00:45:01.444, 28467 MiB, 81920 MiB, 84 %, 91.03 W, 48
2026/09/08 00:45:31.445, 28467 MiB, 81920 MiB, 0 %, 89.57 W, 46
2026/09/08 00:46:01.446, 28467 MiB, 81920 MiB, 77 %, 107.92 W, 47
2026/09/08 00:46:31.447, 28467 MiB, 81920 MiB, 81 %, 232.35 W, 51
2026/09/08 00:47:01.449, 28467 MiB, 81920 MiB, 44 %, 89.06 W, 46
2026/09/08 00:47:31.450, 28467 MiB, 81920 MiB, 0 %, 88.97 W, 45
2026/09/08 00:48:01.452, 28467 MiB, 81920 MiB, 26 %, 89.29 W, 46
2026/09/08 00:48:31.453, 28467 MiB, 81920 MiB, 0 %, 295.96 W, 52
2026/09/08 00:49:01.455, 28467 MiB, 81920 MiB, 4 %, 90.02 W, 46
2026/09/08 00:49:31.457, 28467 MiB, 81920 MiB, 0 %, 309.26 W, 49
2026/09/08 00:50:01.459, 28467 MiB, 81920 MiB, 24 %, 113.24 W, 48
